"aa_id"|"school_id"|"course"|"entryyear"|"referral"|"registerdate"|"lastupdate"|"staffid"|"aa_remark"|"result_remark"|"remark_to_school"|"eventdate"|"eventtime"|"enroll_status"|"enroll_sub_status"|"coursedetail"|"s_detail"|"scholarship"|"event"
"S030215"|344|"Year 12"|"201409"|"N"|"20131025"|"20140102112926"|"AA00033"|"2013-11-26 : Sch is happy to extend DL to 31st Dec
2013-11-12 : DL: 2nd Dec 2013
2013-10-29 : No need regff yet, do test first."|""|""|""|""|"Declined"|" "|""|""|0|""
"S010915"|3|"Year 11"|"201409"|"Y"|"20131114"|"20140102144132"|"AA00002"|"2014-01-02 : test at AA for Y10 Jan 2014, deposited but then deferred to Sept 2014 entry
2014-01-02 : deferred entry to Sept 2014
2013-12-05 : DL: 1/912
2013-11-23 : collected HK$1000 cash
2013-11-14 : Y10 Jan 2014 or Y11 Sept 2014
2013-11-14 : informed father Hk$1000
2013-11-14 : HK$1000"|""|""|""|""|"TNFA"|" "|""|""|0|""
"S030906"|394|"Year 12"|"201409"|"N"|"20140102"|"20140102160036"|"AA00029"|"2014-01-02 : try in expo"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S007710"|58|"Year 12"|"201409"|"N"|"20131019"|"20140102165625"|"AA00029"|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030745"|50|"Year 9"|"201409"|"N"|"20131115"|"20140102174252"|"AA00033"|"2013-12-07 : DL 6th Jan
2013-11-18 : reg form ed to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S030224"|394|"Year 12"|"201409"|"N"|"20130913"|"20140102180539"|"AA00033"|"2013-09-13 : Sch thinks pupil not strong enough for 6th form"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S011164"|687|"Year 10"|"201409"|"N"|"20131020"|"20140102191511"|"AA00002"|"2013-11-11 : test papers returned with group on 11/11"|""|""|""|""|"Rejected"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030548"|250|"Year 10"|"201409"|"N"|"20131019"|"20140103093306"|"AA00019"|"2013-11-29 : new DL 7/1"|"Potential music scholarship, audition via skype"|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S012411"|599|"Year 9"|"201409"|"N"|"20131008"|"20140103094526"|"AA00019"|""|""|""|"20131023"|"16:00"|"Rejected"|" "|""|""|0|"WYMONDHAM COLLEGE INTERVIEW (23-24 OCT 2013)"
"S010986"|340|"Year 12"|"201409"|"N"|"20130913"|"20140103095946"|"AA00029"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S012572"|4|"Year 9"|"201409"|"N"|"20130731"|"20140103100103"|"AA00029"|"2014-01-03 : p sent deposit to school direct"|""|"Brother James Cole is a current Year10 student.
Student would like to jump a year and apply for Year 9 Sep2014 entry."|"20130923"|"14:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S008279"|1|"Year 9"|"201409"|"N"|"20130831"|"20140103100812"|"AA00019"|"2013-12-21 : DL 2/1
2013-09-27 : can't sit group exam on 9/11"|""|""|"20130923"|"16:45"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030404"|6|"Year 12"|"201409"|"Y"|"20130924"|"20140103101126"|"AA00007"|"2014-01-03 : p TT direct to school
2013-11-30 : offer letter ed p"|""|""|"20130923"|"18:00"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030564"|150|"Year 10"|"201409"|"N"|"20131019"|"20140103105158"|"AA00002"|"2013-12-03 : offer after expo, need to see how exam goes
2013-11-22 : DL: 10/1"|"Conditional on entrance PPS"|""|""|""|"DEPOSITED"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S009832"|21|"Year 9"|"201409"|"N"|"20130712"|"20140103110533"|"AA00002"|"2013-11-19 : DL:6/1"|""|""|"20130922"|"11:30"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012339"|533|"Year 10"|"201409"|"N"|"20130808"|"20140103111724"|"AA00007"|"2014-01-03 : school sent WL letter to p direct
2013-10-04 : Regff sent with TS gp"|""|""|"20130923"|"16:30"|"Waiting List"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012276"|501|"Year 10"|"201409"|"N"|"20130810"|"20140103113042"|"AA00019"|"2014-01-03 : deposit pack done
2013-12-07 : new DL 7/1
2013-12-02 : p want to extend DL
2013-11-23 : DL 17/12
2013-11-09 : asking sch if ok for y9 april 14 entry
2013-08-13 : below msg recorded on 13/8 is not relevant
2013-08-13 : sch can't arrange SV for Aug13"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S008018"|4|"Year 12"|"201409"|"N"|"20130921"|"20140103113426"|"AA00007"|""|"E"|""|"20130922"|"13:30"|"TNFA"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012595"|323|"Year 12"|"201409"|"N"|"20130831"|"20140103113534"|"AA00007"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S012595"|16|"Year 12"|"201409"|"N"|"20130831"|"20140103113548"|"AA00007"|""|""|""|""|""|"TNFA"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030782"|150|"Year 10"|"201409"|"N"|"20131227"|"20140103144905"|"AA00020"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S030782"|381|"Year 10"|"201409"|"N"|"20131227"|"20140103144956"|"AA00020"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S009432"|21|"Year 9"|"201409"|"N"|"20130712"|"20140103154440"|"AA00007"|"2014-01-03 : deposited TS bulk. DP explained & gv to p
2014-01-03 : DL: 6 Jan 2014
2013-11-19 : OFFERED ED LETTER TO P
2013-10-05 : Regff sent with TS Gp"|""|""|"20130922"|"15:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012249"|3|"Year 12"|"201409"|"N"|"20130909"|"20140103154957"|"AA00020"|""|""|""|"20130923"|"17:15"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030771"|189|"Year 10"|"201409"|"N"|"20140103"|"20140103155138"|"AA00029"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S008503"|21|"Year 9"|"201409"|"N"|"20130712"|"20140103155948"|"AA00002"|"2013-11-19 : DL:6/1
2013-10-02 : registered in 2012"|""|"Registered"|"20130922"|"10:00"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S010044"|21|"Year 10"|"201409"|"N"|"20130905"|"20140103162616"|"AA00020"|""|""|""|"20130923"|"16:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030280"|55|"Year 12"|"201401"|"N"|"20130830"|"20140103165948"|"AA00020"|"2013-08-31 : need college English test/IELTS"|""|""|""|""|"DEPOSITED"|"Conditional-Cfmed"|""|""|0|""
"S009810"|110|"Year 10"|"201409"|"N"|"20131020"|"20140103171150"|"AA00019"|"2013-10-23 : exam in jan14, pending pps"|"1) 14+ Exam
2) Exam in Jan 2014"|""|""|""|"Withdrawn"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011270"|50|"Year 10"|"201409"|"N"|"20131019"|"20140103182238"|"AA00002"|"2013-12-10 : DL: 6/1/2014
2013-11-05 : completed test returned with group on 4/11"|""|""|""|""|"DEPOSITED"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011270"|134|"Year 10"|"201409"|"N"|"20131019"|"20140103182823"|"AA00002"|""|"1) Test & int
2) may be offer"|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011270"|322|"Year 10"|"201409"|"N"|"20131020"|"20140103182832"|"AA00002"|"2013-12-06 : DL>2 Jan
2013-12-06 : DL>13/12
2013-11-22 : DL: extended 9 Dec
2013-11-14 : DL: 29/11
2013-11-05 : completed test papers returned with group on 4/11"|"Eng, Maths, NVR"|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011270"|504|"Year 10"|"201409"|"N"|"20131102"|"20140103182940"|"AA00002"|"2013-12-18 : DL: 10/3"|""|""|"20131109"|"14:40"|"Declined"|" "|""|""|0|"STAMFORD SCHOOL & STAMFORD HIGH SCHOOL INTERVIEW (9 NOV 2013)"
"S030627"|36|"Year 12"|"201409"|"N"|"20140102"|"20140103183943"|"AA00029"|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S012350"|154|"Year 12"|"201409"|"N"|"20140103"|"20140103185334"|"AA00002"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S030684"|154|"Year 9"|"201409"|"N"|"20131224"|"20140103192449"|"AA00019"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S030684"|687|"Year 9"|"201409"|"N"|"20131224"|"20140103192455"|"AA00019"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S030833"|376|"Year 12"|"201409"|"N"|"20131203"|"20140104093806"|"AA00019"|"2013-12-27 : completed exam pps sent to sch, not yet reg"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S012462"|520|"Year 12"|"201409"|"N"|"20131212"|"20140104095601"|"AA00029"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S010213"|21|"Year 10"|"201409"|"N"|"20130826"|"20140104100420"|"AA00019"|"2013-11-20 : DL 6/1
2013-10-07 : completed sch entrance exam on 5/10 at singapore BC, BC will courier exam pps back to sch
2013-09-03 : sch said wait for exam results before arrange Dec13 SV, can contact again in Nov
2013-08-26 : p will now bring student to HK to attend TS13
2013-08-26 : 2013-08-19 : arranging SV with sch in Dec 13
2013-08-26 : 
2013-08-26 : 2013-08-08 : sch said exam at BC has to be arranged between 30th Sep and 11th Oct
2013-08-26 : 
2013-08-26 : 2013-07-25 : p wants to arrange exam in BC singapore
2013-08-26 : 2013-07-11 : sch cmf can sit entrance exam at current sch in Singapore
2013-08-26 : 2013-07-11 : can reg and entrance exam in Oct13
2013-08-26 : 2013-07-08 : student might not be able to attend TS13 as will be attending school at Sinagpore"|""|"Registered. Student is now studying in Singapore."|"20130923"|"10:00"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S010213"|1|"Year 10"|"201409"|"Y"|"20130708"|"20140104100429"|"AA00019"|"2013-09-11 : exam invoice requested
2013-07-08 : p reg-ed with sch directly and will do SV in summer13, happy to pay $1000 for exam invigilation in hk"|""|""|""|""|"TNFA"|" "|""|""|0|""
"S030495"|465|"Year 10"|"201409"|"N"|"20131111"|"20140104100659"|"AA00002"|"2013-12-05 : skype at 9:30am UK time on 18th December-cfm
2013-11-16 : exam booked on 23/11 from 3p, pls ask sch for papers when sending reg FF
2013-11-12 : ."|""|""|""|""|"Rejected"|" "|""|""|0|""
"S009367"|15|"Year 9"|"201409"|"N"|"20140104"|"20140104101409"|"AA00029"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S030754"|13|"Year 10"|"201409"|"N"|"20131218"|"20140104101654"|"AA00033"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S005177"|631|"Year 12"|"201409"|"N"|"20131121"|"20140104101922"|"AA00002"|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S012464"|465|"Year 12"|"201409"|"N"|"20130819"|"20140104102152"|"AA00019"|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S012276"|211|"Year 10"|"201409"|"N"|"20130810"|"20140104103426"|"AA00019"|"2013-11-09 : asking sch if can consider y9 april 14"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S012276"|303|""|"201409"|"N"|"20131109"|"20140104103434"|"AA00019"|""|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S012276"|320|"Year 10"|"201409"|"N"|"20130902"|"20140104103441"|"AA00019"|"2013-11-05 : offer doc e to p
2013-11-05 : awt deposit invoice from sch. offer doc e to sch
2013-09-10 : sch now agree AA can follow up appt, exam pp re
2013-09-07 : p said didn't really apply via another agent and has emailed sch to cmf want AA follow up
2013-09-06 : sch re appt through another agent, AA can't handle"|""|""|""|""|"Declined"|" "|""|""|0|""
"S030922"|13|"Year 10"|"201409"|"N"|"20131221"|"20140104110705"|"AA00020"|"2013-12-21 : brother SUM Lok Kei graduated 6 years ago"|""|""|""|""|"FULL"|" "|""|""|0|""
"S030857"|472|"Year 12"|"201409"|"N"|"20140104"|"20140104114903"|"AA00020"|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S030782"|36|"Year 10"|"201409"|"N"|"20131227"|"20140104121408"|"AA00020"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S030461"|40|"Year 12"|"201409"|"N"|"20131119"|"20140104162621"|"AA00033"|"2013-12-04 : Rec'd pps"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S030462"|543|"Year 9"|"201409"|"N"|"20131005"|"20140104162919"|"AA00020"|"2013-11-29 : DL13/1"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S009118"|632|"Summer"|"201209"|"N"|"20120321"|"20140104172729"|"AA00003"|"2014-01-04 : p agrees post Trinity cert
Millfield Prep 22Jul-19Aug 4wks / final payment due on 4 Jun 2012

22 Jun 12: JP e p
30 May 12: original full payment receipt posted p
12 May 12: final payment receipt e p
10 May 12: ask s to deduct final payment from credit card 
4 May 12: confirmation &amp; invoice e+posted p
26 Mar 12: passport e s
21 Mar 12: deposit (credit card) &amp; app form e s"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S008595"|4|"Year 9"|"201409"|"N"|"20130712"|"20140104175658"|"AA00029"|""|""|""|"20130922"|"12:00"|"Withdrawn"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012167"|11|"Year 12"|"201409"|"N"|"20130820"|"20140106102235"|"AA00019"|"2013-08-20 : 2013-08-20 : sch agreed to interview at TS13
2013-08-20 : 2013-08-10 : ask sch if ok for TS13"|""|"School agreed to interview Ocean."|"20130923"|"11:45"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012167"|376|"Year 12"|"201409"|"N"|"20130928"|"20140106102239"|"AA00019"|"2013-10-18 : DL 14/11
2013-10-15 : completed exam, e to sch, not yet reg
2013-10-03 : exam pp re, sch rep will be in hk from 20-29oct, can arrange meeting if p want"|""|""|""|""|"Declined"|" "|""|""|0|""
"S012167"|234|"Year 12"|"201409"|"N"|"20130810"|"20140106102245"|"AA00019"|"2013-09-22 : exam pps re"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S030458"|103|"Year 12"|"201409"|"N"|"20131020"|"20140106103220"|"AA00020"|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030458"|58|"Year 12"|"201409"|"N"|"20131020"|"20140106103248"|"AA00020"|""|""|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030458"|306|"Year 12"|"201409"|"N"|"20131005"|"20140106103258"|"AA00020"|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S030458"|381|"Year 12"|"201409"|"N"|"20131020"|"20140106103304"|"AA00020"|""|""|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011628"|88|"Year 10"|"201409"|"N"|"20130828"|"20140106114002"|"AA00020"|"2013-10-22 : will offer but school want to know if family would accept before sending offer doc"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S030529"|110|"Year 9"|"201409"|"N"|"20131019"|"20140106114511"|"AA00020"|""|"1) 13+ Exam
2) Exam in Jan 2014"|""|""|""|"Withdrawn"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S012491"|110|"Year 10"|"201409"|"N"|"20131019"|"20140106125708"|"AA00020"|""|"1) 14+ Exam
2) Exam in Jan 2014"|""|""|""|"Withdrawn"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S012639"|11|"Year 12"|"201409"|"N"|"20130909"|"20140106131408"|"AA00020"|""|""|""|"20130922"|"17:30"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030202"|101|"Year 12"|"201409"|"N"|"20131020"|"20140106131551"|"AA00020"|"2013-12-20 : IELTS with an overall band score of 6.5"|"1) Phy, Chem, Add Maths (Bio to be taken in March)
2) Pls confirm subject choices with P"|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011939"|4|"Year 9"|"201409"|"N"|"20130712"|"20140106143337"|"AA00019"|"2013-10-03 : student will proceed for music scholarship
2013-07-12 : p wants to jump a year and apply for Year 10 Sep2014 entry but also happy to go for Year 9 if sch wants Alvin to"|"MUSIC SCHOLAR"|"Student would like to jump a year and apply for Year 10 Sep2014 entry but is also happy to go for Year 9 if the school feels it is more appropriate. Music Scholarship Applicant."|"20130921"|"12:30"|"Declined"|" "|""|"10% of school fee and free tuition on violin and piano"|10|"TOP SCHOOLS WEEKEND 2013"
"S011939"|21|"Year 9"|"201409"|"N"|"20130712"|"20140106143429"|"AA00019"|"2014-01-06 : deposit pack emailed
2013-11-20 : offer for year 9, DL 6/1
2013-07-12 : p wants to jump a year and apply for Year 10 Sep2014 entry but also happy to go for Year 9 if sch wants Alvin to"|""|"Student would like to jump a year and apply for Year 10 Sep2014 entry but is  also happy to go for Year 9 if the school feels it is more appropriate. Interested in music scholarship."|"20130921"|"12:00"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012377"|11|"Year 9"|"201409"|"N"|"20130724"|"20140106143522"|"AA00029"|""|""|""|"20130922"|"12:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S030237"|11|"Year 12"|"201409"|"N"|"20130916"|"20140106144203"|"AA00019"|"2013-11-18 : student no well on group exam date, will get back to re arrange exam if wishes to proceed
2013-09-20 : sch ok with  TS13 interview
2013-09-18 : not met maths benchmark but already has A* IGCSE Maths, checking with sch if can attend TS13"|""|"School agreed to interview Abbie. She hasn't reached the benchmark for but has already obtained IGCSE Maths A*."|"20130923"|"10:15"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S009285"|454|"Year 9"|"201409"|"Y"|"20130613"|"20140106151235"|"AA00020"|"2013-11-13 : invigilation fee paid
2013-11-01 : invoice to P
2013-06-15 : exam date agreed with school 4/1/2014"|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S030523"|250|"Year 10"|"201409"|"N"|"20131019"|"20140106154350"|"AA00019"|"2013-11-29 : new DL 14/12"|""|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030523"|577|"Year 10"|"201409"|"N"|"20131101"|"20140106154400"|"AA00019"|"2014-01-06 : deposit pack done
2013-12-13 : DL extended to 6/1
2013-11-22 : DL 9/12"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S030523"|40|"Year 10"|"201409"|"N"|"20131104"|"20140106154416"|"AA00019"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S030523"|50|"Year 10"|"201409"|"N"|"20131104"|"20140106154420"|"AA00019"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S030523"|11|"Year 10"|"201409"|"N"|"20131104"|"20140106154425"|"AA00019"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S030215"|423|"Year 12"|"201409"|"N"|"20131114"|"20140106154559"|"AA00039"|"2014-01-06 : DP sent to P
2013-12-28 : Extended DL to 7th Jan
2013-12-05 : DL: End of Dec 2013
2013-12-05 : Unconditional offer + no need test
2013-12-05 : After skype: Subs-> Maths, Physics, Biology and Design Technology
2013-11-27 : Skype + test first then reg"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S011637"|11|"Year 12"|"201409"|"N"|"20130909"|"20140106155952"|"AA00029"|""|"NO PAPER"|""|"20130921"|"17:30"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012623"|599|"Year 9"|"201409"|"N"|"20131008"|"20140106160520"|"AA00019"|"2013-10-28 : 2013-08-10 : jump a year for year 9 sep14 appt
2013-10-28 : 2013-10-07 : appt form and passport copy e to sch"|""|""|"20131023"|"16:20"|"Rejected"|" "|""|""|0|"WYMONDHAM COLLEGE INTERVIEW (23-24 OCT 2013)"
"S011363"|6|"Year 9"|"201509"|"Y"|"20130712"|"20140106160611"|"AA00020"|"2013-08-10 : invigilation fee paid on 9/7"|""|"registered"|"20130922"|"12:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012623"|442|"Year 9"|"201409"|"N"|"20130810"|"20140106160628"|"AA00019"|"2013-11-29 : sch send exam pps for student to sit
2013-08-23 : reg form and passport copy e to sch
2013-08-19 : reg form e to p for completion before cp
2013-08-10 : jump a year for year 9 sep14 appt"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S012623"|506|"Year 9"|"201409"|"N"|"20130810"|"20140106160632"|"AA00019"|"2013-11-06 : cant hold place but will let us know when only 1 place left
2013-10-18 : DL 31/10
2013-09-17 : interview date and time changed to 27/9 at 10am uk tim, cmf by sch and p
2013-09-13 : cmf skype interview on 25/9 at 9am with sch and p
2013-09-12 : sch want skype on 25/9 at 9am
2013-08-23 : informed sch p completed online reg and submit passport copy
2013-08-20 : sch cmf can reg online and submit passport copy, skype in early sept
2013-08-10 : jump a year for year 9 sep14 appt"|""|""|""|""|"Declined"|" "|""|""|0|""
"S009688"|597|"Year 9"|"201409"|"N"|"20131020"|"20140106160949"|"AA00019"|"2013-12-14 : DL 6/1
2013-12-14 : offer for Foundation Year 9 due to weak eng in test, special course for international student
2013-11-30 : completed online test"|""|""|""|""|"Declined"|" "|"Foundation Year 9"|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S011360"|7|"Year 12"|"201409"|"N"|"20130705"|"20140106165201"|"AA00029"|""|""|"Music Scholarship Applicant"|"20130921"|"15:00"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
"S012490"|20|"Year 12"|"201409"|"N"|"20130823"|"20140106170936"|"AA00029"|"2013-08-23 : app form sent"|""|""|""|""|"Declined"|" "|""|""|0|""
"S012499"|58|"Year 12"|"201409"|"N"|"20131020"|"20140106185315"|"AA00020"|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S030934"|442|"Year 7"|"201409"|"N"|"20131223"|"20140106191546"|"AA00020"|"2014-01-06 : application deadline closed"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S012519"|599|"Year 12"|"201409"|"N"|"20130906"|"20140106192742"|"AA00020"|"2013-09-11 : interview in UK"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S009620"|251|"Year 12"|"201409"|"N"|"20131020"|"20140106193515"|"AA00019"|"2013-12-04 : new DL 2/1"|"10% Music scholarship"|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (OCT 2013)"
"S008617"|4|"Year 9"|"201409"|"Y"|"20130712"|"20140106195827"|"AA00020"|""|"MUSIC EXHIBITION"|"registered and music scholarship applicant
Proceed to music scholarship"|"20130921"|"16:15"|"DEPOSITED"|"Scholarship-Music Exhibition"|""|"Free Clarinet lesson"|0|"TOP SCHOOLS WEEKEND 2013"
"S030844"|506|"Year 10"|"201409"|"N"|"20131223"|"20140106200256"|"AA00020"|"2014-01-06 : no y10 place"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S030934"|506|"Year 7"|"201409"|"N"|"20131223"|"20140106200310"|"AA00020"|"2014-01-06 : intake from Y9"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S030916"|674|"Year 12"|"201409"|"N"|"20140106"|"20140106200625"|"AA00020"|"2014-01-06 : school advise to try other less academic school first"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S030508"|3|"Year 12"|"201409"|"N"|"20131016"|"20140106202009"|"AA00039"|"2013-12-19 : DL 6thJan
2013-10-25 : Exams rec'd: Eng, Eng online, Maths
2013-10-18 : Regff rec'd"|""|""|""|""|"Declined"|" "|""|""|0|""
"S030797"|500|"Year 9"|"201409"|"Y"|"20131127"|"20140106212946"|"AA00020"|"2013-12-31 : english paper returned with group
2013-12-14 : exam fee paid
2013-11-29 : invoice to P"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S030934"|375|"Year 7"|"201409"|"N"|"20131223"|"20140106215020"|"AA00020"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S012027"|11|"Year 12"|"201409"|"N"|"20130920"|"20140107094816"|"AA00007"|"2014-01-07 : deposited ed s
2013-12-13 : DL extended to 6 Jan 2014
2013-10-12 : Regff sent with TS gp"|""|"Grammar fell short, but a keen sportsman. encouraged to int."|"20130923"|"16:30"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2013"
