"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
40|"Year 13"|""|"20220326160645"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 4"|""|"20220326160658"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 5"|""|"20220326160703"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 6"|""|"20220326160710"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 7"|""|"20220326160714"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 8"|""|"20220326160718"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 9"|""|"20220326160723"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 10"|""|"20220326160731"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 11"|""|"20220326160738"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 12"|""|"20220326160743"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 13"|""|"20220326160748"|"AA00078"|""|"2028-29"|"20220326"|""|""
40|"Year 4"|""|"20220326160801"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 5"|""|"20220326160805"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 6"|""|"20220326160809"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 7"|""|"20220326160813"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 8"|""|"20220326160816"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 9"|""|"20220326160821"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 10"|""|"20220326160825"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 11"|""|"20220326160828"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 12"|""|"20220326160833"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 13"|""|"20220326160838"|"AA00078"|""|"2029-30"|"20220326"|""|""
30119|"Year 9"|"2 Complusory Papers : (1) English Online + (2) Mathematics Online"|"20230221111206"|"AA00097"|""|"2023-24"|"20210922"|""|""
549|"Year 1"|""|"20221121111844"|"AA00084"|""|"2023-24"|"20221121"|""|""
257|"Year 1"|""|"20221121112033"|"AA00084"|""|"2023-24"|"20221121"|""|""
50|"Year 11"|""|"20220326163504"|"AA00078"|""|"2023-24"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326163532"|"AA00078"|""|"2023-24"|"20220326"|""|""
50|"Year 9"|"3 Compulsory Papers : (1) Mathematics + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online  + Security Statement"|"20231110141705"|"AA00097"|""|"2024-25"|"20220326"|""|""
50|"Year 12"|"1 Compulsory paper : (1) Password Online + 3 Optional papers chosen by student + Instructions for Password Online + Security Statement"|"20241115172559"|"AA00097"|""|"2025-26"|"20220326"|""|""
50|"Year 11"|"3 Compulsory Papers : (1) Mathematics + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online  + Security Statement"|"20241130100059"|"AA00097"|""|"2025-26"|"20220326"|""|""
50|"Year 11"|""|"20220326163619"|"AA00078"|""|"2024-25"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326163721"|"AA00078"|""|"2024-25"|"20220326"|""|""
50|"Year 13"|""|"20220326163731"|"AA00078"|""|"2024-25"|"20220326"|""|""
50|"Year 13"|""|"20220326163812"|"AA00078"|""|"2023-24"|"20220326"|""|""
50|"Summer"|""|"20220326163859"|"AA00078"|""|"2025-26"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326164007"|"AA00078"|""|"2025-26"|"20220326"|""|""
50|"Year 13"|""|"20220326164013"|"AA00078"|""|"2025-26"|"20220326"|""|""
50|"Summer"|""|"20220326164035"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 9"|""|"20220326164043"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 10"|""|"20220326164051"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 11"|""|"20220326164100"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 12"|""|"20220326164108"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326164115"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Year 13"|""|"20220326164123"|"AA00078"|""|"2026-27"|"20220326"|""|""
50|"Summer"|""|"20220326164213"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 9"|""|"20220326164230"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 10"|""|"20220326164259"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 11"|""|"20220326164318"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 12"|""|"20220326164330"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326164339"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Year 13"|""|"20220326164346"|"AA00078"|""|"2027-28"|"20220326"|""|""
50|"Summer"|""|"20220326164405"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 9"|""|"20220326164412"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 10"|""|"20220326164430"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 11"|""|"20220326164437"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 12"|""|"20220326164445"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326164452"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Year 13"|""|"20220326164503"|"AA00078"|""|"2028-29"|"20220326"|""|""
50|"Summer"|""|"20220326164530"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 9"|""|"20220326164545"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 10"|""|"20220326164556"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 11"|""|"20220326164607"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 12"|""|"20220326164620"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 12_IB"|""|"20220326164631"|"AA00078"|""|"2029-30"|"20220326"|""|""
50|"Year 13"|""|"20220326164652"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 4"|""|"20220326165336"|"AA00078"|""|"2023-24"|"20220326"|""|""
61|"Year 5"|""|"20220326165342"|"AA00078"|""|"2023-24"|"20220326"|""|""
30209|"Year 5"|""|"20240424103402"|"AA00078"|""|"2027-28"|"20240424"|""|""
61|"Year 6"|"2 Complusory Papers : (1) Password Online + (2) Reasoning Online + Background Information Sheet + Instructions for Password Online + Instructions for Reasoning Online"|"20230117110902"|"AA00097"|""|"2023-24"|"20220326"|""|""
61|"Year 8"|""|"20220326165355"|"AA00078"|""|"2023-24"|"20220326"|""|""
30154|"Year 4"|"2 Compulsory Papers : (1) English + (2) Mathematics + Invigilation Form"|"20221125121921"|"AA00068"|""|"2023-24"|"20221125"|""|""
61|"Year 10"|""|"20220326165403"|"AA00078"|""|"2023-24"|"20220326"|""|""
61|"Year 11"|""|"20220326165408"|"AA00078"|""|"2023-24"|"20220326"|""|""
61|"Year 7"|"3 Compulsory Papers : (1) Background Information Form + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online"|"20231222103426"|"AA00097"|""|"2024-25"|"20220326"|""|""
61|"Year 13"|""|"20220326165416"|"AA00078"|""|"2023-24"|"20220326"|""|""
61|"Year 4"|""|"20220326165427"|"AA00078"|""|"2024-25"|"20220326"|""|""
61|"Year 5"|""|"20220326165432"|"AA00078"|""|"2024-25"|"20220326"|""|""
61|"Year 6"|""|"20220326165437"|"AA00078"|""|"2024-25"|"20220326"|""|""
30209|"Year 6"|""|"20240424103407"|"AA00078"|""|"2027-28"|"20240424"|""|""
61|"Year 10"|""|"20220326165503"|"AA00078"|""|"2024-25"|"20220326"|""|""
61|"Year 11"|""|"20220326165508"|"AA00078"|""|"2024-25"|"20220326"|""|""
61|"Year 13"|""|"20220326165525"|"AA00078"|""|"2024-25"|"20220326"|""|""
61|"Year 4"|""|"20220326165604"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 5"|""|"20220326165611"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 6"|""|"20220326165615"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 7"|""|"20220326165620"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 8"|""|"20220326165624"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 9"|""|"20220326165630"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 10"|""|"20220326165646"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 11"|""|"20220326165651"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 12"|""|"20220326165657"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 13"|""|"20220326165702"|"AA00078"|""|"2025-26"|"20220326"|""|""
61|"Year 4"|""|"20220326165716"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 5"|""|"20220326165720"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 6"|""|"20220326165726"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 7"|""|"20220326165730"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 8"|""|"20220326165735"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 9"|""|"20220326165739"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 10"|""|"20220326165749"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 11"|""|"20220326165754"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 12"|""|"20220326165758"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 13"|""|"20220326165802"|"AA00078"|""|"2026-27"|"20220326"|""|""
61|"Year 4"|""|"20220326165814"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 5"|""|"20220326165818"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 6"|""|"20220326165823"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 7"|""|"20220326165827"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 8"|""|"20220326165833"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 9"|""|"20220326165837"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 10"|""|"20220326165841"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 11"|""|"20220326165845"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 12"|""|"20220326165849"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 13"|""|"20220326165902"|"AA00078"|""|"2027-28"|"20220326"|""|""
61|"Year 4"|""|"20220326165914"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 5"|""|"20220326165919"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 6"|""|"20220326165923"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 7"|""|"20220326165927"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 8"|""|"20220326165931"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 9"|""|"20220326165935"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 10"|""|"20220326165938"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 11"|""|"20220326165944"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 12"|""|"20220326165949"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 13"|""|"20220326165954"|"AA00078"|""|"2028-29"|"20220326"|""|""
61|"Year 4"|""|"20220326170004"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 5"|""|"20220326170008"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 6"|""|"20220326170012"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 7"|""|"20220326170015"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 8"|""|"20220326170019"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 9"|""|"20220326170022"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 10"|""|"20220326170029"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 11"|""|"20220326170034"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 12"|""|"20220326170041"|"AA00078"|""|"2029-30"|"20220326"|""|""
61|"Year 13"|""|"20220326170046"|"AA00078"|""|"2029-30"|"20220326"|""|""
405|"Pre-AL"|""|"20221206095213"|"AA00007"|""|"2023-24"|"20221206"|""|""
21|"Year 8"|"2 Compulsory Papers : (1) English + (2) Mathematics"|"20241012162508"|"AA00097"|""|"2025-26"|"20220326"|""|""
21|"Year 11"|""|"20220326171629"|"AA00078"|""|"2023-24"|"20220326"|""|""
21|"Year 13"|""|"20220326171639"|"AA00078"|""|"2023-24"|"20220326"|""|""
274|"Year 9"|"4 Compulsory Papers : (1) EAL Quick Placement + (2) EAL Writing Paper + (3) Mathematics + (4) Non-Verbal Reasoning + Instructions for  NVR Administration + Supervisor Declaration + Supervisor Instruction"|"20231010211339"|"AA00097"|""|"2024-25"|"20231010"|""|""
21|"Year 11"|""|"20220326171753"|"AA00078"|""|"2024-25"|"20220326"|""|""
30203|"Year 7"|""|"20231017113157"|"AA00078"|""|"2026-27"|"20231017"|""|""
21|"Year 13"|""|"20220326171804"|"AA00078"|""|"2024-25"|"20220326"|""|""
10|"Year 7"|"2 Compulsory Paper: (1) Quest Online + (2) Pearson Level Online + Invigilation Certificate + Instructions for Quest Online  + Instructions for Pearson Level Online"|"20241022103516"|"AA00097"|""|"2024-25"|"20231114"|""|""
10|"Year 12"|"4 Compulsory Paper: (1) Mathematics + (2) Quest Online + (3) Person Level Online  + (4) Online Test + Invigilation Certificate +  Instructions for Quest Online + Instructions for Pearson Level Online"|"20241022103535"|"AA00097"|""|"2024-25"|"20231029"|""|""
21|"Year 9"|"2 Compulsory Papers : (1) English + (2) Mathematics + Declaration Form"|"20250204183635"|"AA00097"|""|"2027-28"|"20220326"|""|""
21|"Year 11"|""|"20220326171934"|"AA00078"|""|"2025-26"|"20220326"|""|""
21|"Year 13"|""|"20220326171941"|"AA00078"|""|"2025-26"|"20220326"|""|""
21|"Year 7"|""|"20220326172023"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 8"|""|"20220326172028"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 10"|""|"20220326172036"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 11"|""|"20220326172047"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 12"|""|"20220326172057"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 13"|""|"20220326172105"|"AA00078"|""|"2026-27"|"20220326"|""|""
21|"Year 7"|""|"20220326172117"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 8"|""|"20220326172121"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 10"|""|"20220326172130"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 11"|""|"20220326172134"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 12"|""|"20220326172138"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 13"|""|"20220326172143"|"AA00078"|""|"2027-28"|"20220326"|""|""
21|"Year 7"|""|"20220326172155"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 8"|""|"20220326172200"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 9"|""|"20220326172219"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 10"|""|"20220326172229"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 11"|""|"20220326172235"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 12"|""|"20220326172243"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 13"|""|"20220326172248"|"AA00078"|""|"2028-29"|"20220326"|""|""
21|"Year 7"|""|"20220326172325"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 8"|""|"20220326172331"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 9"|""|"20220326172336"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 10"|""|"20220326172341"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 11"|""|"20220326172346"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 12"|""|"20220326172352"|"AA00078"|""|"2029-30"|"20220326"|""|""
21|"Year 13"|""|"20220326172359"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 3"|""|"20220326174656"|"AA00078"|""|"2023-24"|"20220326"|""|""
81|"Year 4"|""|"20220326174701"|"AA00078"|""|"2023-24"|"20220326"|""|""
81|"Year 5"|""|"20220326174705"|"AA00078"|""|"2023-24"|"20220326"|""|""
81|"Year 6"|""|"20220326174709"|"AA00078"|""|"2023-24"|"20220326"|""|""
81|"Year 8"|""|"20220326174716"|"AA00078"|""|"2023-24"|"20220326"|""|""
81|"Year 3"|""|"20220326174733"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 4"|""|"20220326174737"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 5"|""|"20220326174741"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 6"|""|"20220326174744"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 7"|""|"20220326174748"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 8"|""|"20220326174752"|"AA00078"|""|"2024-25"|"20220326"|""|""
81|"Year 3"|""|"20220326174800"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 4"|""|"20220326174803"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 5"|""|"20220326174806"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 6"|""|"20220326174809"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 7"|""|"20220326174813"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 8"|""|"20220326174816"|"AA00078"|""|"2025-26"|"20220326"|""|""
81|"Year 3"|""|"20220326174825"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 4"|""|"20220326174829"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 5"|""|"20220326174832"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 6"|""|"20220326174836"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 7"|""|"20220326174839"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 8"|""|"20220326174842"|"AA00078"|""|"2026-27"|"20220326"|""|""
81|"Year 3"|""|"20220326174851"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 4"|""|"20220326174854"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 5"|""|"20220326174858"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 6"|""|"20220326174902"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 7"|""|"20220326174907"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 8"|""|"20220326174914"|"AA00078"|""|"2027-28"|"20220326"|""|""
81|"Year 3"|""|"20220326174922"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 4"|""|"20220326174925"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 5"|""|"20220326174928"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 6"|""|"20220326174931"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 7"|""|"20220326174934"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 8"|""|"20220326174937"|"AA00078"|""|"2028-29"|"20220326"|""|""
81|"Year 3"|""|"20220326174946"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 4"|""|"20220326174949"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 5"|""|"20220326174953"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 6"|""|"20220326174956"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 7"|""|"20220326175000"|"AA00078"|""|"2029-30"|"20220326"|""|""
81|"Year 8"|""|"20220326175003"|"AA00078"|""|"2029-30"|"20220326"|""|""
30086|"Year 6"|""|"20221125160817"|"AA00068"|""|"2023-24"|"20221125"|""|""
400|"Year 10"|"3 Compulsory Papers : (1) English as an Additional Language Online + (2) English as a Second Language + (3) Reasoning Online + Instructions for Reasoning Online + Instructions for EAL Online + Invigilation Agreement"|"20221102204102"|"AA00068"|""|"2023-24"|"20221102"|""|""
3|"Year 13"|""|"20220326175109"|"AA00078"|""|"2023-24"|"20220326"|""|""
30138|"Year 5"|""|"20220611114304"|"AA00029"|""|"2023-24"|"20220611"|""|""
7|"Year 1"|""|"20220408181726"|"AA00029"|""|"2022-23"|"20220408"|""|""
533|"Year 9"|"2 Compulsory Papers : (1) English + (2) Reasoning Online

For Scholarship Candidate :
5 Compulsory Papers : (1) English (S) + (2) French (S) + (3) General Paper (S) + (4) Mathematics 1 (S) + (5) Science (S) + 2-3 Optional Papers (S)"|"20220425100600"|"AA00068"|"Application Procedure:
Apply 2 years before the entry year: 
Apply before summer holiday of 2020, King's will ask for a reference from your child's current school, if King's is happy with the reference, the school will give a conditional offer by passing the entrance exam in Jan 2022.

Apply 1 Year before the Entry Year:
Attend AA Screening test between March-August 2021, reach the benchmark required, students will be arranged to attend interview in Top Schools Weekend 2021 in HK when the school delegates come, after the interview, if the school is happy with the performance, they will invite students to submit registration form and fee and attend entrance exam in Jan 2022 in HK, exam includes Eng online and paper test, result will be released before Feb 2022."|"2022-23"|"20181226"|""|""
585|"Year 9"|"4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English Online (25mins)
(2) Mathematics Online (50mins)
(3) Non-Verbal Reasoning Online (32mins)
(4) Verbal Reasoning Online (36mins)

Can send Familiarisation Test (www.testingforschools.com/player-demo-iseb) to parents before exam

The 4 tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.  Candidate could choose any order of tests.  Break or lunch among papers are allowed.

For Year 9 Sep 2022 entry candidates :
5 Compulsory Papers : (1) English + (2) Geography + (3) History + (4) Mathematics (Non-Calculator) + (5) Science + Modern Foreign Language (Optional Paper) chosen by candidate

In Modern Foreign Language paper, Oral test is wavied.  Candidate is still required to do Reading, Writing and Listening papers.

Scan and courier completed scripts on a daily basis"|"20220503110715"|"AA00068"|"Application Procedure:
Apply before 30 June 2019, complete the hardcopy registration form and pay the reg fee, attend Winchester Assessment in HK in Jan 2020, if passed the Winchester Assessment, your child will be offered a place subject to passing the Entrance Exam in May 2022, the exam can be done in HK."|"2022-23"|"20181226"|""|""
61|"Year 8"|"3 Compulsory Papers : (1) Background Information Form + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online"|"20220518122851"|"AA00068"|""|"2022-23"|"20220513"|""|""
30142|"Year 5"|""|"20220611114329"|"AA00029"|""|"2023-24"|"20220611"|""|""
1|"Year 9"|"Entrance Exam
4 Compulsory Papers : (1) English + (2) English Grammar + (3) Mathematics + (4) Verbal Reasoning (Depends on candidate's DOB on the day of exam) + Entrance Test Letter 
 
Test papers MUST be taken on the same day.

VR 90 for boys aged 10 - 12 years old on the day of exam.

VR Adv 10 for boys aged 12 - 13.5 years old on the day of exam.

VR A1 for boys aged 13.5 - 17.5 years old on the day of exam.


For TS group exam Pre-Tests
4 Compulsory Papers : (1) English Grammar + (2) English Paper 1 + (3) English Paper 2 + (4) Mathematics + (5) Verbal Reasoning (Depends on candidate's DOB on the day of exam)

Test papers MUST be taken on the same day.

VR Test 90 for boys aged 10 - 12 years old on the day of exam

VR Adv 10 for boys aged 12 - 13.5 years old on the day of exam

MHT A1 for boys aged 13.5 - 17.5 years old on the day of exam"|"20220530111248"|"AA00068"|"Application Procedure: 

Apply 2 years before the entry year:
Attend Academic Asia Screening Test and reach the benchmark required by Abingdon School,  if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2020 when Abingdon comes to HK. If Abingdon is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend the entrance exam in Oct 2020, result will be released in Dec 2020.

Apply 1 year before the entry year:
Attend Academic Asia Screening Test and reach the benchmark required by the School,  if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Abingdon comes to HK. If Abingdon is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend the entrance exam in Nov 2021. Result will be released in Dec 2021."|"2022-23"|"20160901"|""|""
