"school_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"|"ssyear"
65|"Extras"|"Insurance Charges (charged in advance on an opt out basis) :  

- School Fees Protection Insurance:  1% of fee payable
- Personal Accident Insurance:  £3.75 / term
- Effect Insurance:  £10.00 / term
- BUPA (charged on an opt in basis):  £67.50 / term


Standard Extras (charged termly in arrears):  

- House Subs:  Set by House Parents
- Chapel Subscription:  £13.50 
- Stationery: 
   i) Years 9-11:  £60.00 
   ii) Years 7-8:   £36.00
- IT Facilities:  £21.00 
- Examinations:  at cost 


Optional Extras (charged in arrears):

- DT, Art & Photographic Materials:  pro rata for additional materials 
- Excess Computer Printing:  pro rata beyond allocated budget
- Music Tuition:  £28.50 / lesson 
- Drama Lessons (LAMDA):   £197.50 / term 
- Additional Language Tuition:  £26.00 / lesson 
- TESOL Tuition:  varying support levels 
- Individual Learning Support: 	 by arrangement
- Haircuts:  at cost


Annual Charges (per family):
- Blundellian magazine:  £20.00
- Friends of Blundell’s Subscription:  £15.00 on an “opt-out” basis"|"20141219111821"|"AA00032"|""|"2014-15"
494|"Admissions Info"|"All the entrance test and interview need to be tested in Dolphin HK"|"20130111120111"|"AA00032"|""|""
543|"Sibling Discount"|"Full fees for the first child, then 3% for the subsequent children."|"20141220132946"|"AA00032"|""|"2014-15"
543|"Sibling Discount"|"Full fee for the first child, then 3% discount for the subsequent siblings."|"20141220133052"|"AA00032"|""|"2014-15"
543|"Guardianship"|"[21 Dec 2013] Unfortunately School do not get involved with setting up guardianships"|"20131221092336"|"AA00025"|""|"2013-00"
59|"Scholarship Info"|"For entry into Y7, Y9 and 6th Form. 

1) For Art, Design Technology, Drama, Music and Sport.
- The value of these awards ranges from 10% to 20% of the fees. 

2) For Academic Scholarship which reflects both performance and potential. 
- This award has a maximum value of 40%.

Notes:
No more than two Scholarships are awarded to any one pupil. There may be occasions when pupils on bursaries are also awarded Scholarships but the combined total will not exceed 50%."|"20141223112600"|"AA00032"|""|"2014-15"
577|"Others"|"National reforms to A-level programmes (Sixth Form students):
- The UK govt is making reforms to A-level programmes, effect from Sep 2015 
- Currently, students in Y12 (typically take 4 x AS-levels) --> Y13 (3 x  A-levels) will continue
- Main change: the AS-level grade will no longer contribute towards the overall A-level grade, which currently the AS-level grade shall contribute towards the overall A-level result
(But students will receive a separate AS qualification in addition to their final A-level qualification)


What does this mean for international students at West Buckland School?

- For those international students studying for a limited period of up to one year in Year 12, our Sixth Form curriculum will be very similar to the current arrangements.  
- Students will still normally be expected to take four AS-level subjects in addition to studying English as a Second Language (ESL).  
- Students will receive a full programme of teaching and learning right through to midway into the Summer Term before sitting the AS examinations in May/June.

- For students undertaking the full two year A-level programme and progressing into Year 13, they will continue to typically study three A-level subjects plus ESL."|"20141219163851"|"AA00032"|""|"2015-16"
577|"Others"|"National reforms to A-level programmes (Sixth Form students):
* The UK govt reforms A-level programmes, effect from Sep 2015 
* Remain unchanged: Y12 (4 x AS-levels) --> Y13 (3 x  A-levels)
* Main change: AS-level grade will no longer contribute towards the overall A-level grade

What does this mean for international students at West Buckland School?
- 1 year in Y12 (6th Form curriculum):
   ~ 4 x AS-level subjects + ESL
   ~ Students will receive a full programme of teaching and learning right through to midway into the Summer Term before sitting the AS examinations in May/June.

- Full 2 year A-level programme in Y12&13:
  ~ 3 x  A-level subjects + ESL."|"20141219164916"|"AA00032"|""|"2015-16"
364|"Others"|"Boarders: 
Year 7:     4 pax
Year 9:     2 pax
Year 12:   6 pax"|"20150102152034"|"AA00032"|""|"2015-16"
364|"Admissions Info"|"a"|"20150102152801"|"AA00032"|""|"2015-16"
364|"Admissions Info"|"Application Process for Boarding Pupils (Years 7, 9, 12) in 2015:   
- 30 Jan: Deadline for applications
- Feb: Interviews for suitability for boarding 
- 24 Feb: send out offer letter to Yr 7 boarding pupil places
- 2 Mar: send out offer letter to Yr 9 & Sixth Form boarding pupil places


See more at Filing System (Polam hall Admission Policy 2015-17"|"20150102154020"|"AA00032"|""|"2015-16"
364|"Others"|"Boarders: 
Year 7:     4 pax   
Year 9:     2 pax   
Year 12:   6 pax"|"20150102152050"|"AA00032"|""|"2015-16"
323|"Scholarship Info"|"Various Scholarships, including Music and Sports Scholarships, are available at 11+, 13+ and 16+ entry levels for strong candidates,  whether boarders or day boys. Scholarships are awarded on consideration of entrance examination results.

See more info here: http://www.monmouthschool.org/admissions/scholarships-awards/"|"20150103114954"|"AA00032"|""|"2014-15"
288|"Extras"|"1) Music Lessons -   
    -  Individual: £48.5 / hour
    - Shared by 2's: £28 / hour

2) Rowling: £178 / term

3) Horse Riding: £31 / lesson


See more at Filing System (Fees 2015-16)"|"20150103151642"|"AA00032"|""|"2015-16"
288|"Extras"|"1) Music Lessons:    
    -  Individual: £48.5 / hour
    - Shared by 2's: £28 / hour

2) Rowling: £178 / term

3) Horse Riding: £31 / lesson


See more at Filing System (Fees 2015-16)"|"20150103151730"|"AA00032"|""|"2015-16"
672|"Extras"|"Lunches are charged at £245 / term"|"20150106145030"|"AA00032"|""|"2014-15"
672|"Extras"|"1) Lunches are charged at £245 / term
2) Fees for instrumental tuition, drama and dance
    • Instrumental tuition: £16 / lesson (invoiced directly by the teacher)
    • Dance (group): £42 / term (invoiced by the school)
    • Drama (20 group sessions, spread over three terms): 
       - £86 (Upper 3); £92 (Lower 4 upwards)"|"20150106145421"|"AA00032"|""|"2014-15"
303|"EFL Cost"|"£49 (per hour)"|"20150107105833"|"AA00032"|""|"2014-15"
303|"Scholarship Info"|"Year 7 and Year 9 entry: Academic Scholarships, of up to 20% of fees, are awarded based on the results of the entrance examination. 

Minor awards are made for exceptional performance in one area of the examination.

Art, Music and Sport Scholarships based on performance and interview are also available.

Sixth Form: Additional Academic Scholarships are awarded at Sixth Form plus awards for Music, Drama, Sport and Art. Applications are welcome from both internal and external candidates."|"20150107111038"|"AA00032"|""|"2014-15"
303|"Scholarship Info"|"1) Year 7 and Year 9 entry: Academic Scholarships, of up to 20% of fees, are awarded based on the results of the entrance examination. 

- Minor awards are made for exceptional performance in one area of the examination.

- Art, Music and Sport Scholarships based on performance and interview are also available.

2) Sixth Form: Additional Academic Scholarships are awarded at Sixth Form plus awards for Music, Drama, Sport and Art. Applications are welcome from both internal and external candidates."|"20150107111200"|"AA00032"|""|"2014-15"
303|"Scholarship Info"|"1) Year 7 and Year 9 entry: Academic Scholarships, of up to 20% of fees, are awarded based on the results of the entrance examination. 

- Minor awards are made for exceptional performance in one area of the examination.

- Art, Music and Sport Scholarships based on performance and interview are also available.

2) Sixth Form: Additional Academic Scholarships are awarded at Sixth Form plus awards for Music, Drama, Sport and Art. 

- Applications are welcome from both internal and external candidates."|"20150107111211"|"AA00032"|""|"2014-15"
428|"Scholarship Info"|"A £500 award per year. (Application in Feb)"|"20150109161014"|"AA00032"|""|"2014-15"
428|"Scholarship Info"|"A £500 award per year. (admissions in Feb.)"|"20150109161127"|"AA00032"|""|"2014-15"
428|"EFL Cost"|"- One to one £26 / lesson
- Shared £17 / each"|"20150109161418"|"AA00032"|""|"2014-15"
591|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
59|"Scholarship Info"|"- For entry into Y7, Y9 and 6th Form. 
- For Art, Design Technology, Drama, Music and Sport.
- The value of these awards ranges from 10% to 20% of the fees. 
- The School also offer an Academic Scholarship which reflects both performance and potential. This award has a maximum value
of 40%.
No more than two Scholarships are awarded to
any one pupil, the combined total of which will
not exceed 50%. There may be occasions when
pupils on bursaries are also awarded Scholarships
but the combined total will not exceed 50%."|"20141223111221"|"AA00032"|""|"2014-15"
59|"Scholarship Info"|"- For entry into Y7, Y9 and 6th Form. 

1) For Art, Design Technology, Drama, Music and Sport.
- The value of these awards ranges from 10% to 20% of the fees. 

2) For Academic Scholarship which reflects both performance and potential. 
- This award has a maximum value of 40%.

Notes:
No more than two Scholarships are awarded to any one pupil. There may be occasions when pupils on bursaries are also awarded Scholarships but the combined total will not exceed 50%."|"20141223112551"|"AA00032"|""|"2014-15"
115|"Music Tuition"|"£20.90 per session"|"20140514102914"|"AA00044"|""|"2014-15"
115|"Music Tuition"|"£20.90 per session  
(Individual lessons, 40mins per lesson)"|"20141224113644"|"AA00032"|""|"2014-15"
115|"EFL Cost"|"All EAL pupils are entitled to FOUR lessons per week WITHOUT charge in their first year at Christ College. Thereafter lessons will be charged at the school's standard rate. Pupils are encouraged to ask for guidance from the department and there is no charge for tutorial advice. However for a structured course of private tuition charges will be made at the school's standard rate."|"20140514103949"|"AA00044"|""|"2014-15"
115|"Scholarship Info"|"The School offers Scholarships and Exhibitions to recognise academic, artistic, musical, dramatic, sporting and all-round talent. in accordance with HMC rulings, Scholarships and Exhibitions are available at 11+, 13+ and 16+, range from 10$ to a maximum of 50% of full fees and are competed for openly on prescribed dates. 

Age limits based on 1 Sep in the year of entry:
Sixth form: under 17 
Middle School: under 14 
Lower School:  under 12


(See more details at Filing System)"|"20141224120142"|"AA00032"|""|"2014-15"
62|"Extras"|"1) Uniform:  £250
2) Exam Fees:  £120 / Exam
3) Course Books:  £50 - £150
4) Airport Transfer Charges (approx.):  
    - London Heathrow:  £130
    - London Gatwick:  £150
    - London Stansted:  £200
    - Luton:  £175
    - Bristol:  £75"|"20141227105305"|"AA00032"|""|"2014-15"
115|"Agent Handbook"|"Handbook info is saved at Filing System."|"20141224112454"|"AA00032"|""|"2014-15"
364|"School Area"|"40 arces"|"20150102152127"|"AA00032"|""|"2014-15"
364|"Extras"|"(1) Ballet Class: £95 / term 
     * all other disbursements are charged at cost.

(2) Music and Speech & Drama tuition: £15 / half hour
     * the aim is to provide at least 10 sessions / term
     ** The lesson is provided externally and parents deal directly with self employed tutors"|"20150102155649"|"AA00032"|""|"2014-15"
7|"Music Instrument"|"Hire of wind instrument £48
Hire of string instrument £35"|"20140516114503"|"AA00044"|""|"2014-15"
7|"Music Tuition"|"10 lessons of 40 minutes £287"|"20140516114448"|"AA00044"|""|"2014-15"
345|"Scholarship Info"|"1"|"20150103161121"|"AA00032"|""|"2014-15"
345|"Scholarship Info"|"- Currently exist to recognise distinctive academic ability or special talent in Art, Drama, Music, Sports and Technology. 

- A significant number of General Scholarships are offered to reward all-round talent and leadership.

- All awards are conditional upon success in the entrance examinations. 


* See more info at Filing System"|"20150103161518"|"AA00032"|""|"2014-15"
