"scheduledate"|"scheduletimeslot"|"staffid"|"aa_id"|"remarks"|"scheduletype"|"scheduleaction"|"school_id"
"20241204"|16|"AA00131"|""|""|"Others"|""|0
"20241108"|23|"AA00129"|""|"tara, expo review"|"Meeting"|""|0
"20241104"|30|"AA00115"|""|"Leads Meeting"|"Meeting"|""|0
"20241104"|31|"AA00115"|""|"Leads Meeting"|"Meeting"|""|0
"20241104"|32|"AA00115"|""|"Leads Meeting"|"Meeting"|""|0
"20241204"|25|"AA00131"|""|""|"Interview"|""|0
"20241204"|26|"AA00131"|""|""|"Interview"|""|0
"20241108"|23|"AA00107"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|24|"AA00107"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|25|"AA00107"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|26|"AA00107"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|23|"AA00127"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|24|"AA00127"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|25|"AA00127"|""|"tara, expo review"|"Meeting"|""|0
"20241108"|26|"AA00127"|""|"tara, expo review"|"Meeting"|""|0
"20241204"|11|"AA00131"|""|""|"Interview"|""|0
"20241204"|12|"AA00131"|""|""|"Interview"|""|0
"20241204"|13|"AA00131"|""|""|"Interview"|""|0
"20241204"|14|"AA00131"|""|""|"Interview"|""|0
"20241104"|15|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|16|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|17|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|18|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|19|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|20|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|21|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20241104"|22|"AA00113"|""|"lunch with BEA and Tim
The luncheon starts at 12:30pm on 22/F, Banquet Room, The Bank of East Asia Building, 10 Des Voeux Road Central.
meet on 2/F"|"Others"|""|0
"20250420"|1|"AA00113"|""|""|""|""|0
"20250420"|1|"AA00084"|""|""|""|""|0
"20241112"|11|"AA00082"|"S043052"|"call dad"|"Others"|""|0
"20241112"|12|"AA00082"|"S043052"|"call dad"|"Others"|""|0
"20241112"|13|"AA00082"|"S043052"|"call dad"|"Others"|""|0
"20241112"|14|"AA00082"|"S043052"|"call dad"|"Others"|""|0
"20241119"|13|"AA00082"|""|"Leads Meeting"|"Meeting"|""|0
"20241119"|14|"AA00082"|""|"Leads Meeting"|"Meeting"|""|0
"20241118"|17|"AA00113"|""|"Leads Meeting"|"Meeting"|""|0
"20241118"|18|"AA00113"|""|"Leads Meeting"|"Meeting"|""|0
"20241129"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240927"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241227"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241220"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240906"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20250420"|1|"30026"|""|""|""|""|0
"20240927"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241206"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20250304"|9|"AA00113"|""|""|""|""|0
"20241004"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241115"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241011"|29|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241204"|7|"AA00131"|""|""|"Interview"|""|0
"20241204"|8|"AA00131"|""|""|"Interview"|""|0
"20250111"|29|"AA00082"|""|"Giles webinar"|"Others"|""|0
"20241214"|25|"AA00007"|"S045000"|"Meet mum and Kevin"|"Others"|"Show Up"|0
"20241216"|32|"AA00113"|""|"Avernus - Harrow UK/HK camp Caroline"|"Meeting"|"Show Up"|0
"20250420"|1|"AA00007"|""|""|""|""|0
"20250420"|1|"AA00131"|""|""|""|""|0
"20250420"|1|"AA00098"|""|""|""|""|0
"20241111"|12|"AA00007"|"S045215"|"left msg (GL 9/11)"|"AA Test"|"No Show"|0
"20241111"|11|"AA00007"|"S045215"|"left msg (GL 9/11)"|"AA Test"|"No Show"|0
"20241111"|10|"AA00007"|"S045215"|"left msg (GL 9/11)"|"AA Test"|"No Show"|0
"20241111"|9|"AA00007"|"S045215"|"left msg (GL 9/11)"|"AA Test"|"No Show"|0
"20241031"|26|"AA00007"|"S045127"|"con ftf"|"Consultation"|"Show Up"|0
"20241031"|25|"AA00007"|"S045127"|"con ftf"|"Consultation"|"Show Up"|0
"20241031"|28|"AA00007"|"S045128"|""|"Consultation"|"Show Up"|0
"20241031"|27|"AA00007"|"S045128"|""|"Consultation"|"Show Up"|0
"20241031"|24|"AA00082"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|23|"AA00082"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|22|"AA00082"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|21|"AA00082"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|32|"AA00115"|"S044333"|""|"Consultation"|"Show Up"|0
"20241031"|31|"AA00115"|"S044333"|""|"Consultation"|"Show Up"|0
"20241031"|30|"AA00115"|"S044333"|""|"Consultation"|"Show Up"|0
"20241031"|29|"AA00115"|"S044333"|""|"Consultation"|"Show Up"|0
"20250420"|1|"30013"|""|""|""|""|0
"20250420"|1|"30014"|""|""|""|""|0
"20250420"|1|"30011"|""|""|""|""|0
"20241217"|12|"AA00007"|"S042658"|"meet p discuss plan"|""|"Show Up"|0
"20241217"|11|"AA00007"|"S042658"|"meet p discuss plan"|""|"Show Up"|0
"20241217"|10|"AA00007"|"S042658"|"meet p discuss plan"|""|"Show Up"|0
"20241217"|9|"AA00007"|"S042658"|"meet p discuss plan"|""|"Show Up"|0
"20250420"|1|"AA00129"|""|""|""|""|0
"20250420"|1|"AA00097"|""|""|""|""|0
"20250420"|1|"AA00011"|""|""|""|""|0
"20250420"|1|"AA00134"|""|""|""|""|0
"20250420"|1|"AA00032"|""|""|""|""|0
"20241011"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241206"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240920"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241213"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241108"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241115"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241011"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240906"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241004"|28|"AA00007"|""|"cross dpt meeting"|""|""|0
"20250420"|1|"AA00119"|""|""|""|""|0
"20250420"|1|"AA00136"|""|""|""|""|0
"20250420"|1|"AA00115"|""|""|""|""|0
"20241031"|11|"AA00084"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|10|"AA00084"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|9|"AA00084"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|12|"AA00082"|""|"Exeter School"|"Others"|"Show Up"|0
"20241031"|11|"AA00082"|""|"Exeter School"|"Others"|"Show Up"|0
"20241031"|10|"AA00082"|""|"Exeter School"|"Others"|"Show Up"|0
"20241031"|9|"AA00082"|""|"Exeter School"|"Others"|"Show Up"|0
"20241119"|18|"AA00113"|""|"Job Interview
Admin Assistant - Chloe Chan (Shakespeare)

finished at 12:20"|"Interview"|"Show Up"|0
"20241119"|19|"AA00113"|""|"Job Interview
Admin Assistant - Chloe Chan (Shakespeare)

finished at 12:20"|"Interview"|"Show Up"|0
"20250228"|39|"AA00007"|""|"work from home"|"Others"|""|0
"20250228"|40|"AA00007"|""|"work from home"|"Others"|""|0
"20241204"|26|"AA00084"|"S044974"|""|"Others"|"Show Up"|0
"20241204"|25|"AA00084"|"S044974"|""|"Others"|"Show Up"|0
"20250228"|41|"AA00007"|""|"work from home"|"Others"|""|0
"20241111"|12|"AA00007"|""|""|"AA Test"|""|0
"20241104"|14|"AA00084"|""|""|""|""|0
"20241123"|31|"AA00084"|"S045157"|"AA test + consultation

finish at 4:12 pm"|""|"Show Up"|0
"20241123"|32|"AA00084"|"S045157"|"AA test + consultation

finish at 4:12 pm"|""|"Show Up"|0
"20250111"|30|"AA00082"|""|"Giles webinar"|"Others"|""|0
"20250111"|31|"AA00082"|""|"Giles webinar"|"Others"|""|0
"20250111"|32|"AA00082"|""|"Giles webinar"|"Others"|""|0
"20250420"|1|"30012"|""|""|""|""|0
"20250420"|1|"AA00107"|""|""|""|""|0
"20250420"|1|"AA00122"|""|""|""|""|0
"20241114"|22|"AA00113"|""|""|""|""|0
"20241114"|23|"AA00113"|""|""|""|""|0
"20241114"|24|"AA00113"|""|""|""|""|0
"20241114"|25|"AA00113"|""|""|""|""|0
"20241206"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241104"|12|"AA00115"|""|"face con only"|""|""|0
"20241213"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241220"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241227"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241004"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241220"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241108"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241115"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241031"|21|"AA00007"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|22|"AA00007"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|23|"AA00007"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241031"|24|"AA00007"|""|"Meet with Ed in office"|"Meeting"|"Show Up"|533
"20241004"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240906"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241213"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241129"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240920"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241227"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240927"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241206"|27|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241112"|12|"AA00113"|""|"Job Interview
Admin. Assistant - Wendy Yip (Room 2)"|"Interview"|""|0
"20241114"|9|"AA00007"|""|""|""|""|0
"20241114"|10|"AA00007"|""|""|""|""|0
"20241114"|7|"AA00082"|""|""|""|""|0
"20241114"|8|"AA00082"|""|""|""|""|0
"20241114"|9|"AA00082"|""|""|""|""|0
"20241114"|10|"AA00082"|""|""|""|""|0
"20241114"|29|"AA00082"|""|""|"Others"|""|0
"20241030"|34|"AA00084"|"S045144"|"oral and con after (Paper Ready)

send reminder email to confirm booking(29/10/24 AH)

finish at 5:35 pm"|"AA Test"|"Show Up"|0
"20241030"|35|"AA00084"|"S045144"|"oral and con after (Paper Ready)

send reminder email to confirm booking(29/10/24 AH)

finish at 5:35 pm"|"AA Test"|"Show Up"|0
"20241030"|36|"AA00084"|"S045144"|"oral and con after (Paper Ready)

send reminder email to confirm booking(29/10/24 AH)

finish at 5:35 pm"|"AA Test"|"Show Up"|0
"20241030"|37|"AA00084"|"S045144"|"oral and con after (Paper Ready)

send reminder email to confirm booking(29/10/24 AH)

finish at 5:35 pm"|"AA Test"|"Show Up"|0
"20241030"|38|"AA00084"|"S045144"|"oral and con after (Paper Ready)

send reminder email to confirm booking(29/10/24 AH)

finish at 5:35 pm"|"AA Test"|"Show Up"|0
"20241114"|30|"AA00082"|""|""|"Others"|""|0
"20241004"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241115"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241031"|33|"AA00082"|""|"Call Caitlin Lam's mum"|"Others"|""|0
"20241031"|34|"AA00082"|""|"Call Caitlin Lam's mum"|"Others"|""|0
"20241206"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240927"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241227"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240920"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241004"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241213"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241108"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240913"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241220"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241011"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240906"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20250228"|38|"AA00007"|""|"work from home"|"Others"|""|0
"20241115"|25|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241129"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241122"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241031"|12|"AA00007"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Meeting"|"Show Up"|0
"20241031"|11|"AA00007"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Meeting"|"Show Up"|0
"20241031"|10|"AA00007"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Meeting"|"Show Up"|0
"20241031"|9|"AA00007"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Meeting"|"Show Up"|0
"20241031"|12|"AA00115"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|11|"AA00115"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|10|"AA00115"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|9|"AA00115"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20241031"|12|"AA00084"|""|"Exeter School
Liz Williams

Director of Admissions and Marketing"|"Others"|"Show Up"|0
"20240906"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240913"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240920"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240927"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241011"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241108"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241115"|26|"AA00007"|""|"cross dpt meeting"|""|""|0
"20241030"|13|"AA00113"|""|"Job Interview:
CSO/Receptionist - Nako Ho (Room 2)"|"Interview"|""|0
"20241030"|14|"AA00113"|""|"Job Interview:
CSO/Receptionist - Nako Ho (Room 2)"|"Interview"|""|0
"20241030"|9|"AA00084"|"S045194"|"Tel con only (Confirmed)

She said she is so busy; don't rush to give any school reports; she wants to know more about the options that we can give her first. (29/10/24 AH)

sent"|"AA Test"|""|0
"20250228"|29|"AA00007"|""|"work from home"|"Others"|""|0
"20241030"|10|"AA00084"|"S045194"|"Tel con only (Confirmed)

She said she is so busy; don't rush to give any school reports; she wants to know more about the options that we can give her first. (29/10/24 AH)

sent"|"AA Test"|""|0
"20241029"|32|"AA00115"|"S045198"|"face con only

left msg (GL 28/10)"|"AA Test"|"Show Up"|0
"20241030"|11|"AA00084"|"S045194"|"Tel con only (Confirmed)

She said she is so busy; don't rush to give any school reports; she wants to know more about the options that we can give her first. (29/10/24 AH)

sent"|"AA Test"|""|0
"20241030"|12|"AA00084"|"S045194"|"Tel con only (Confirmed)

She said she is so busy; don't rush to give any school reports; she wants to know more about the options that we can give her first. (29/10/24 AH)

sent"|"AA Test"|""|0
"20250228"|34|"AA00007"|""|"work from home"|"Others"|""|0
"20241123"|29|"AA00084"|""|""|""|""|0
"20241123"|30|"AA00084"|""|""|""|""|0
"20250228"|35|"AA00007"|""|"work from home"|"Others"|""|0
"20250228"|36|"AA00007"|""|"work from home"|"Others"|""|0
"20250110"|16|"AA00115"|"S045291"|"Face con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250110"|15|"AA00115"|"S045291"|"Face con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250110"|14|"AA00115"|"S045291"|"Face con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250228"|37|"AA00007"|""|"work from home"|"Others"|""|0
"20241123"|33|"AA00084"|"S045157"|"AA test + consultation

finish at 4:12 pm"|""|"Show Up"|0
"20241123"|34|"AA00084"|"S045157"|"AA test + consultation

finish at 4:12 pm"|""|"Show Up"|0
"20241123"|35|"AA00084"|"S045157"|"AA test + consultation

finish at 4:12 pm"|""|"Show Up"|0
"20241125"|32|"AA00007"|""|"cranleigh & RHS"|"Meeting"|"Show Up"|0
"20241123"|35|"AA00084"|""|""|"Others"|""|0
"20241123"|36|"AA00084"|""|""|"Others"|""|0
"20241030"|33|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|34|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|35|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|36|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|37|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|38|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|39|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|40|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|41|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|42|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|43|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|44|"AA00007"|""|"Shrewsbury Concert"|""|""|0
"20241030"|23|"AA00113"|""|"Job Interview 
CSO/Receptionist - Cherry Chee (Room 2)

finish at 2:35 pm"|"Interview"|""|0
"20241030"|24|"AA00113"|""|"Job Interview 
CSO/Receptionist - Cherry Chee (Room 2)

finish at 2:35 pm"|"Interview"|""|0
"20241030"|25|"AA00113"|""|"Job Interview 
CSO/Receptionist - Cherry Chee (Room 2)

finish at 2:35 pm"|"Interview"|""|0
"20241030"|26|"AA00113"|""|"Job Interview 
CSO/Receptionist - Cherry Chee (Room 2)

finish at 2:35 pm"|"Interview"|""|0
"20241101"|35|"AA00007"|""|""|""|""|0
"20241101"|36|"AA00007"|""|""|""|""|0
"20241101"|37|"AA00007"|""|""|""|""|0
"20241101"|38|"AA00007"|""|""|""|""|0
"20241101"|39|"AA00007"|""|""|""|""|0
"20241101"|40|"AA00007"|""|""|""|""|0
"20241101"|41|"AA00007"|""|""|""|""|0
"20241101"|42|"AA00007"|""|""|""|""|0
"20241114"|7|"AA00007"|""|""|""|""|0
"20241029"|35|"AA00082"|"S045202"|"face con only(Confirmed)

line busy (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|34|"AA00082"|"S045202"|"face con only(Confirmed)

line busy (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|33|"AA00082"|"S045202"|"face con only(Confirmed)

line busy (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|35|"AA00115"|"S045198"|"face con only

left msg (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|34|"AA00115"|"S045198"|"face con only

left msg (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|33|"AA00115"|"S045198"|"face con only

left msg (GL 28/10)"|"AA Test"|"Show Up"|0
"20241029"|31|"AA00115"|"S045198"|"face con only

left msg (GL 28/10)"|"AA Test"|"Show Up"|0
"20241112"|18|"AA00007"|""|"malvern international"|"Others"|""|0
"20241120"|10|"AA00084"|"S043485"|"phone call w/ father

good advice on the strength or weakness of the schools before we make our final decision?
st swithun / mayfield / roedean / woldingham / new hall
 
reach at 94844519"|"Others"|""|0
"20241120"|11|"AA00084"|"S043485"|"phone call w/ father

good advice on the strength or weakness of the schools before we make our final decision?
st swithun / mayfield / roedean / woldingham / new hall
 
reach at 94844519"|"Others"|""|0
"20241120"|12|"AA00084"|"S043485"|"phone call w/ father

good advice on the strength or weakness of the schools before we make our final decision?
st swithun / mayfield / roedean / woldingham / new hall
 
reach at 94844519"|"Others"|""|0
"20241123"|31|"AA00007"|"S045169"|"red con

finish at 3:45 pm"|"Consultation"|"Show Up"|0
"20241219"|11|"AA00007"|"S038539"|""|""|""|0
"20241219"|12|"AA00007"|"S038539"|""|""|""|0
"20241219"|13|"AA00007"|"S038539"|""|""|""|0
"20241219"|14|"AA00007"|"S038539"|""|""|""|0
"20241102"|33|"AA00082"|"S045202"|"Oral and con
finish at 5:10 pm"|"Consultation"|"Show Up"|0
"20241102"|34|"AA00082"|"S045202"|"Oral and con
finish at 5:10 pm"|"Consultation"|"Show Up"|0
"20241102"|35|"AA00082"|"S045202"|"Oral and con
finish at 5:10 pm"|"Consultation"|"Show Up"|0
"20241102"|36|"AA00082"|"S045202"|"Oral and con
finish at 5:10 pm"|"Consultation"|"Show Up"|0
"20250228"|31|"AA00007"|""|"work from home"|"Others"|""|0
"20241112"|14|"AA00082"|""|"Leads Meeting"|"Meeting"|""|0
"20241112"|13|"AA00113"|""|"Leads Meeting"|"Meeting"|""|0
"20241112"|14|"AA00113"|""|"Leads Meeting"|"Meeting"|""|0
"20250228"|32|"AA00007"|""|"work from home"|"Others"|""|0
"20250228"|33|"AA00007"|""|"work from home"|"Others"|""|0
"20241113"|17|"AA00113"|""|""|"Others"|""|0
"20241105"|33|"AA00113"|""|"Ashley - Tutor TEAMS"|""|""|0
"20241105"|34|"AA00113"|""|"Ashley - Tutor TEAMS"|""|""|0
"20241113"|18|"AA00113"|""|""|"Others"|""|0
"20241219"|11|"AA00131"|""|"Meet Ayden WONG with Battie about Mentoring programme"|""|""|0
"20241219"|12|"AA00131"|""|"Meet Ayden WONG with Battie about Mentoring programme"|""|""|0
"20241219"|13|"AA00131"|""|"Meet Ayden WONG with Battie about Mentoring programme"|""|""|0
"20241219"|14|"AA00131"|""|"Meet Ayden WONG with Battie about Mentoring programme"|""|""|0
"20241129"|30|"AA00084"|""|"tim"|""|""|0
"20241030"|27|"AA00113"|""|"Job Interview
CSO/Receptionist - Christy Ma (Room 2)"|"Interview"|""|0
"20241030"|28|"AA00113"|""|"Job Interview
CSO/Receptionist - Christy Ma (Room 2)"|"Interview"|""|0
"20241030"|29|"AA00113"|""|"Job Interview
CSO/Receptionist - Christy Ma (Room 2)"|"Interview"|""|0
"20241030"|30|"AA00113"|""|"Job Interview
CSO/Receptionist - Christy Ma (Room 2)"|"Interview"|""|0
"20241030"|11|"AA00113"|""|"Job Interview:
CSO/Receptionist - Nako Ho (Room 2)"|"Interview"|""|0
"20241030"|12|"AA00113"|""|"Job Interview:
CSO/Receptionist - Nako Ho (Room 2)"|"Interview"|""|0
"20241108"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240913"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
"20240906"|24|"AA00007"|""|"cross dpt meeting"|""|""|0
