"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S037764"|""|"Music Audition"|"Piano"|""|"N/A"|""|""|"BMV 816 Allemande and Gigue"|"J.S. Bach"|1|"20190826170359"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037358"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 7, May 2014 [118]"|"Suite for Viola, Group 1"|"Vaughan Williams"|1|"20190826172222"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037358"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 8, Nov, 2014 [125]"|"Suite no. 1 for Solo Cello"|"J.S. Bach"|1|"20190826172237"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037764"|""|"Music Audition"|"Flute"|""|"N/A"|""|"Valerie didn't sit flute exam"|"Spring (from The Four Seasons)"|"Antonio Vivaldi"|2|"20190827115608"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 May 2019 [126]"|"J.S. Bach"|"Bourree Anglaise, from Sonata in A Minor for Unaccompained Flute, BWV 1013"|1|"20190827120558"|"AA00032"|"Max is a member of St. Paul's Co-Educational College Primary School Orchestra."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 5, May 2018 [130]"|"Allegro giocoso"|"n/a"|1|"20190827120825"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 6, Nov 2014 [120]"|""|""|2|"20190827123819"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037743"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6, Sep 2017 [130]"|""|""|2|"20190827124041"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038345"|""|"Music Audition"|"Pipa"|""|"N/A"|""|""|"Czardas"|"Traditional"|1|"20190829111925"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038345"|""|"Music Audition"|"Double Bass"|""|"N/A"|""|"Violet didn't sit exam"|"Sonata in G major"|"Baklanova"|2|"20190829112024"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037950"|""|"Music Audition"|"Cello"|""|"N/A"|""|""|"Robots' March"|"Gordon Jacob"|1|"20190829113252"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034991"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY ATCL, Nov 2018 [77]"|"Concerto No. 3 KV216"|"Mozart"|1|"20190829130109"|"AA00032"|"Member of The Hong Kong Academy for Performing Arts"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034991"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Apr 2017 [136]"|"Four Romantic pieces"|"Dvorak"|1|"20190829130849"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Nov 2016 [130]"|"Concerto for Violin in A Minor"|"J.S.Bach"|1|"20190829133551"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 6, Oct 2018 [111]"|"Obertass No 1 from Two Mazurkas,Op.19"|"Henryk Wieniawski"|1|"20190829143548"|"AA00032"|"Justin will sit Violin Grade 8 exam in Oct 2019
Justin will sit Viola Grade 8 exam in Oct 2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036999"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM Grade 6, Oct 2018 [116]"|"Konzert Fur Viola Und Orchestera D-Dur Part 3"|"F.A.Hoffmeister"|2|"20190829143624"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038108"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 3, Apr 2016 [127]"|"Balada: 2nd movt from Sonata"|"Janacek"|1|"20190830180733"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038108"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Apr 2017 [110]"|"Allegretto poco mosso: 4th movt from Sonata in A"|"Franck"|1|"20190830180740"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038108"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 3, Aug 2016 [131]"|""|""|2|"20190830181018"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038108"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Sep 2017 [121]"|"Fugue in G: from Prelude and Fugue in G, BWV 902"|"J.S. Bach"|2|"20190830181038"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034875"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 3, Oct 2014 [109]"|"Selling Sundry Goods"|"Peixun Chen"|1|"20190830181700"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034875"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 3, Apr 2018 [134]"|"Gavotte"|"J.B. Lully"|2|"20190830181739"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037339"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Justin didn't sit in violin exam"|"Concerto in E major"|"J.S. Bach"|1|"20190830183152"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037717"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 3, Nov 2014 [120]"|"Sérénade"|"Cassadó"|1|"20190830183422"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037717"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 5, Oct 2017 [135]"|""|""|2|"20190830183556"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037717"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 7, Oct 2018 [124]"|"Ave Verum Corpus, K.618"|"W. A. Mozart (arr. W. Sobieska)"|2|"20190830183611"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S033858"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"ABRSM Grade 8, Oct 2018 [127]"|"Galliard Sonata 1 in A minor Section 1 and 2"|"Johann Ernst Galliard"|1|"20190831180257"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S033858"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, Sep 2017 [112]"|"Chopin Nocturne in G minor Opus 37 No.1"|"Fryderyck Chopin"|2|"20190831180657"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S033858"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Sep 2015 [127]"|""|""|2|"20190831180742"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036605"|""|"Music Audition"|"Double bass"|""|"N/A"|""|"ABRSM Grade 8, May 2019 [123]"|"Après Un Rêve"|"Gabriel Faur"|1|"20190831181452"|"AA00098"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034875"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Apr 2017 [114]"|"Keyboard Sonata in E major, Kp 162"|"Domenico Scarlatti"|1|"20190903155503"|"AA00032"|"Henry achieved ABRSM Music Theory Grade 5, Oct 2017 [87]
Member of music schools/ groups The  ISF Academy Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038345"|""|"Music Audition"|"Pipa"|""|"N/A"|""|"Grade 9, Mar 2019 [pass]"|"The little sisters on the Grassland"|"Traditional"|1|"20190903162238"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036683"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 8, Oct 2018 [121]"|"I Wandered Lonely As a Cloud"|"Eric Thiman"|1|"20190903162403"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037476"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2018 [109]"|"Sonata for Clarinet and Piano F minor Opus 120 No.1"|"Johannes Brahms"|1|"20190906162328"|"AA00032"|"Member of School Treble Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2016 [130]"|"Verbunk and Friss: Invitation to Dance"|"Anon"|1|"20190906163550"|"AA00032"|"Spencer will sit Violin Grade 8 exam in Oct 2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037988"|""|"Music Audition"|"Flute"|""|"N/A"|""|""|"Poulenc Sonata for Flute & Piano 2nd movement"|"Francis Poulenc"|1|"20190906164241"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037988"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 8, Oct 2018 [116]"|"Nocturne Opus 9 No 1"|"F. Chopin"|2|"20190906164525"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037988"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 7, Sep 2016 [131]"|""|""|2|"20190906164614"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037988"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM, Grade 8, Oct 2017 [127]"|"Mozart Concerto in G major KV313 (285c) 1st movement"|"W.A. Mozart"|1|"20190906165214"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038458"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"Légende, Op.17"|"Henri Wieniawski"|1|"20190906165530"|"AA00032"|"Member of Dr Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038408"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 3, Sep 2014 [138]"|""|""|2|"20190906170231"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038408"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 5, Sep 2015 [134]"|"Concerto No.1 in A minor, S. 1041"|"Johann Sebastian Bach"|2|"20190906170245"|"AA00032"|"Anson is preparing for his Grade 8 Violin exam now"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038408"|""|"Music Audition"|"Piano"|""|"N/A"|""|""|""|""|1|"20190906170453"|"AA00032"|"Member of APA"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037988"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM, Grade 5, May 2015 [126]"|"Poulenc Sonata for Flute & Piano 2nd movement"|"Francis Poulenc"|1|"20190906171033"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038408"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 7, Oct 2016 [134]"|"Jazzy, No.3 from Three Moods"|"Aaron Copland"|1|"20190906171152"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038173"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"Canon in d"|"Pachelbel’s canon"|1|"20190906171816"|"AA00032"|"Member of International Christian Quality Music Secondary and Primary School"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036567"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM, Grade 8, Apr 2018 [137]"|"Bach Sonata No.5 in E minor, BWV 1034 1st Movement"|"Johann Sebastian Bach"|1|"20190906172125"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035266"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM, Grade 6, Sep 2018 [127]"|"Romance"|"Edward Elgar"|1|"20190906174008"|"AA00032"|"Member of Island School Orchestra
Howard did his Grade 8 Bassoon Exam on 8 Aug, 2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035266"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 6, Oct 2017 [121]"|"Fiesta"|"Mike Springer"|2|"20190906174141"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035266"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 4, Aug 2015 [124]"|""|""|2|"20190906174218"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037817"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 6, Oct 2018 [118]"|"‘Joc cu bata’ from Rumanian Folk Dances"|"Bela Bartok"|1|"20190906174724"|"AA00032"|"Member of Island School Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037817"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 4, Nov 2016 [108]"|"Columbine Dance"|"Bohuslav Martinu"|1|"20190906174819"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037817"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"Harold will sit his Grade 4 Bassoon exam in April 2020"|"Menuetto and Trio"|"Mozart"|2|"20190906174918"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036648"|""|"Music Audition"|"Viola"|""|"N/A"|""|"Spencer didn't sit Viola exam"|"Nocturne, Op 19, No 4"|"P. Tchaikovsky"|2|"20190909101648"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038458"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 8, Oct 2016 [115]"|"Russians Maiden's Song"|"Igor Stravinsky"|1|"20190909102149"|"AA00032"|"Member of Yip's Children's Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037476"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6 Sep 2016 [122]"|"Sonata for Clarinet in Bb and Piano: I. Allegro tristamente"|"Francis Poulenc"|1|"20190909102659"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036648"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"The Violin Sonata No.5 in F major Op.24: I. allergo"|"Beethoven"|1|"20190909102825"|"AA00032"|"Spencer will sit Violin Grade 8 exam in Oct 2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038408"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM, Grade 8, Nov 2018 [130]"|"Schubert Impromptu op.90"|"Schubert"|1|"20190909105621"|"AA00032"|"Member of The Hong Kong Academy of Performing Arts
Anson is preparing for his Grade 8 Violin exam now"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036567"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ARSM, May 2019 [46]"|"Ballade, Op. 288"|"Carl Reinecke"|1|"20190909111713"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036567"|""|"Music Audition"|"Piccolo"|""|"N/A"|""|"Hayden didn't sit Piccolo exam"|"Wake Up!"|"Tilmann Dehnhard"|2|"20190909111822"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S034508"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY, ATCL Recital, Sep 2016 [69]"|"Malagueña"|"P. Sarasate"|2|"20190909114330"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037339"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"From The Native Country"|"Bedrich Smetana"|1|"20190909121342"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037717"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 5, Aug 2016 [136]"|"Scherzo, L.39 (26)"|"Debussy"|1|"20190909121747"|"AA00032"|"Trevor is a member of the Hong Kong Children's Choir and The Hong Kong Academy for 
Performing Arts."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S033858"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"ABRSM Grade 6, Sep 2017 [130]"|"Melodious Etudes for Trombone No. 4 ""Andante Cantabile"""|"Joannes Rochut"|1|"20190909123306"|"AA00032"|"Member of Diocesan Boys' School Primary Division Senior Orchestra, Wind & Brass Ensemble
Treble Choir, Music Captain and Brass Captain.
Music Scholarships awarded by school in Grade 4 and Grade 6."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036731"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 8, Oct 2017 [109]"|""|""|1|"20190909124011"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036731"|""|"Music Audition"|"Viola"|""|"N/A"|""|"TRINITY, LTCL Recital, Nov 2018 [84]"|"Caprice No.16"|"Paganini"|2|"20190909124119"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036731"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY, ATCL Recital, Sep 2018 [81]"|"Mozart Concerto no. 5 (Cadenza)"|"Mozart"|1|"20190909124332"|"AA00032"|"Member of The Hong Kong Academy of Performing Arts, Yip's Children's Choir, 
Hong Kong Children's Symphony Orchestra."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038589"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY, ATCL Recital, Apr 2018 [92]"|"Fratres"|"Arvo Part"|1|"20190909125120"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038589"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"ABRSM, Grade 8, Aug 2018 [125]"|"Sonata in D Major Op 166 1st movement"|"Saint Saens"|2|"20190909125217"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038589"|""|"Music Audition"|"Violin"|""|"N/A"|""|"TRINITY, LTCL Recital, May 2019 [76]"|"Concerto No.3 K216 1st Movement"|"Mozart"|1|"20190909125358"|"AA00032"|"Ying Wa Primary School String and Symphony Orchestra, Ying Wa Primary School Symphonic Band, Ying Wa College Symphony Orchestra.
Julian achieved ABRSM Piano Grade 8 in 2015 [116]."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036605"|""|"Music Audition"|"Double bass"|""|"N/A"|""|"ABRSM Grade 5, Apr 2017 [125]"|"Eccles Sonata in G minor"|"Fred Zimmermann"|1|"20190909164042"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035371"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Nov 2017 [116], Max will sit ABRSM Grade 6 exam in Oct 2019"|"Serenade on the Water No.10 from Petite suite en 15 images"|"Jacques Ibert"|2|"20190910145911"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S035266"|""|"Music Audition"|"Bassoon"|""|"N/A"|""|"ABRSM Grade 2, Oct 2017 [138]"|"Study No 10 from 26 Melodic Studies"|"Jancourt"|1|"20190912105437"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036330"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Aug 2014 [134]"|"Silver Clouds chasing the moon"|"Kin Chung Wong"|1|"20190912180131"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038574"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, Oct 2018 [141]"|"Five Bagatelles"|"Howard Ferguson"|2|"20190912181903"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038574"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7, Oct 2017 [145]"|""|""|2|"20190912181908"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038430"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 5, Oct 2016 [120]"|"Gaiamente"|"P.M. Glier"|2|"20190912182011"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038430"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"ABRSM Grade 5, Aug 2017 [114]"|"Ave Maria"|"Anton Brucker"|1|"20190912182024"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038430"|""|"Music Audition"|"Trombone"|""|"N/A"|""|"ABRSM Grade 7, Oct 2018 [123]"|"Dances with bear"|"Jim Parker"|1|"20190912182037"|"AA00032"|"Member of his school's wind band"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036330"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, May 2017 [135]"|"La plus que lente"|"Debussy"|1|"20190916105006"|"AA00032"|"Member of The Hong Kong Academy of Perfoming Arts"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038574"|""|"Music Audition"|"Horn in F"|""|"N/A"|""|"TRINITY ATCL, May 2018 [75]"|"Mozart Horn Concorto No.1 KV412"|"Mozart"|1|"20190916105626"|"AA00032"|"Member of The Hong Kong Academy of Performing Arts, Yip's Children's Choir, 
Metropolitan Youth Orchestra of Hong Kong and Hong Kong Youth Symphony Orchestra."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038211"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 7, Apr 2019 [113]"|"Concerto in D, K211 3rd movement Rondo"|"Mozart"|1|"20190916111938"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036330"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ATCL, Sep 2018 [83] (missing mark sheet)"|"Spanish Dance - Malagueña"|"Pablo de Sarasate"|2|"20190916120132"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036330"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, Oct 2015 [125]"|""|""|2|"20190916120216"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038409"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|"ABRSM Grade 7, Oct 2017 [118]"|"Light OF Sothis"|"Amy Quate"|1|"20190916152748"|"AA00032"|"Member of Ying Wa College Band and Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038409"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|"ABRSM Grade 3, Oct 2015 [113]"|"Sarabande et Allegro"|"Gabriel Grovlez"|1|"20190916152855"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038211"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 5, Aug 2016 [132] (missing mark sheet, certificate attached)"|"Arabesken No. 12 Introduction and Polonaise"|"Carl Bohm"|1|"20190916155633"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S037950"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 2, Apr 2017 [122]"|"Gavotte"|"J.B. Lully"|1|"20190916211903"|"AA00007"|"will take G5 cello exam on 2 Oct 2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036883"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|""|"Cing danses exotiques, movement 1, 2 and 3"|"Jean Fransaix"|1|"20190917144758"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038662"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 6, May 2018 [114]"|"Etude 10"|"Rodolphe Kreutzer"|1|"20190917151419"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038662"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8 (David will sit exam in Nov 2019)"|"Concerto No.1"|"J. S. Bach"|1|"20190917151452"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S038662"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ASRSM Grade 7, Jun 2017 [116]"|""|""|2|"20190917151617"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036548"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, May 2019 [130]"|"Valse Lente"|"Oskar Merikanto"|2|"20190917152024"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036548"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 5, May 2018 [117]"|"Sarabande et Allegro"|"Gabriel Grovlez"|1|"20190917152124"|"AA00032"|"Member of Sinfonia at South Island School"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036548"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 3, Apr 2016 [110]"|"Giga (from Partita No.2 in D Minor)"|"J.S. Bach"|1|"20190917152905"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036548"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 4, Apr 2017 [138]"|""|""|2|"20190917152941"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036256"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 7, May 2017 [107]"|"Hoe-Down"|"Aaron Copland"|1|"20190917153758"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036256"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8, May 2019 [116]"|"Violin Sonata No. 5"|"Beethoven"|1|"20190917153805"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036256"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Anthony didn't sit piano exam"|"Gachou No Koushin"|"Kaneda"|2|"20190917153944"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
"S036883"|""|"Music Audition"|"Saxophone"|""|"N/A"|""|"ABRSM Grade 8, May 2017 [125]"|"Sonta in G minor"|"Johann Sebastian Bach"|1|"20190917154341"|"AA00032"|"Island School's Orchestra
Orchestra performance in 50th anniversity of Island School
Island School's Orchestra since Year 7"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2019"
