"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S037179"|"Special Talents"|"Eletronic Quitar"|"20180608112526"|"AA00069"|""
"S037179"|"Special Talents"|"Electronic Quitar"|"20180608112552"|"AA00069"|""
"S037213"|"Character"|"Inquisitive Introverted Takes tmetowarmup). Humorous, Creative, Diligent"|"20180620151110"|"AA00069"|""
"S037214"|"Interests / Hobbies"|"DIY Arts and crafts Dance, Relreationnac sports, Tennis, Gymnastics, Netball, uiet in large group"|"20180620154342"|"AA00069"|""
"S037214"|"Interests / Hobbies"|"DIY Arts and crafts Dance, Relreationnac sports, Tennis, Gymnastics, Netball, uiet in large groups"|"20180620154350"|"AA00069"|""
"S037212"|"Interests / Hobbies"|"Dance, Gymnastics, Tennis"|"20180620145409"|"AA00069"|""
"S037212"|"Max Budget per Term"|"on school fit"|"20180620145713"|"AA00069"|""
"S037212"|"Preferred School Type"|"Girls/Co-ed"|"20180620145648"|"AA00069"|""
"S037213"|"Character"|"Inquisitive Introverted (Take time to warm up). Humorous, Creative, Diligent"|"20180620151934"|"AA00069"|""
"S037213"|"Preferred School Type"|"Boys/Co-ed"|"20180620152324"|"AA00069"|""
"S037213"|"Reasons to Study in UK"|"UK , US universituy enrolment , broaden knowledge gaining confidence"|"20180620152524"|"AA00069"|""
"S037214"|"Interests / Hobbies"|"DIY Arts and crafts Dance, Relreationnac sports, Tennis, Gymnastics, Netball, uiet in large groups"|"20180620155523"|"AA00069"|""
"S037214"|"Character"|"Easy Going, Quick learner , Docile"|"20180620154444"|"AA00069"|""
"S037225"|"Character"|"Nice , Kind, Outgoing"|"20180626144731"|"AA00069"|""
"S037225"|"Relatives / Friends Studying in UK"|"Yes , 152 old road, Ashtor-in-marketfeld, Wigan Wn49qn"|"20180626144809"|"AA00069"|""
"S037225"|"Other Requirement"|"Have"|"20180626144914"|"AA00069"|""
"S037225"|"Character"|"Nice , Kind, Outgoing"|"20180626144735"|"AA00069"|""
"S037225"|"Relatives / Friends Studying in UK"|"Yes , 152 old road, Ashtor-in-marketfeld, Wigan WN49QN"|"20180626144818"|"AA00069"|""
"S037236"|"English Standard"|"reading, swimming, drawing, handcrafts"|"20180629143508"|"AA00011"|""
"S037239"|"Character"|"pleasant, vivid, prudent"|"20180629152310"|"AA00011"|""
"S037242"|"Relatives / Friends act as Guardian in UK"|"Yes, Cheltenham Ladies College"|"20180629171331"|"AA00069"|""
"S037261"|"Interests / Hobbies"|"Brownies, Speech, Drama, math"|"20180706113318"|"AA00069"|""
"S037268"|"Relatives / Friends Studying in UK"|"Yes, Uppingham School"|"20180709101402"|"AA00011"|""
"S037298"|"Character"|"Nervious,  Weak-hearted"|"20180719171802"|"AA00069"|""
"S037320"|"School Preferred"|"Durham, Exeter, Warick"|"20180725155025"|"AA00011"|""
"S037320"|"Character"|"a bit introvent"|"20180725154939"|"AA00011"|""
"S037344"|"Character"|"outgoing, chherful, responsible"|"20180730095040"|"AA00011"|""
"S037344"|"School Preferred"|"Charterhouse, Harow, or any other schools you deemed fit for my son"|"20180730095207"|"AA00011"|""
"S037355"|"Relatives / Friends act as Guardian in UK"|"London,"|"20180802174916"|"AA00011"|""
"S036648"|"Preferred School Type"|"BOYS"|"20171207094303"|"AA00069"|""
"S036648"|"School Preferred"|"Harrow School"|"20171207094303"|"AA00069"|""
"S036788"|"Relatives / Friends Studying in UK"|"curiosity, pleasant, friendly,"|"20180804094145"|"AA00069"|""
"S037369"|"Special Talents"|"Linguistic capabilities(Learining French)"|"20180804131407"|"AA00069"|""
"S037375"|"Reasons to Study in UK"|"in order to study in good high schools for good university"|"20180806102437"|"AA00011"|""
"S037392"|"Interests / Hobbies"|"Drawing, Scuba Diving, Ice Skating"|"20180810121914"|"AA00069"|""
"S037417"|"Interests / Hobbies"|"Reading, Table Tennis, Football, Aricrafts"|"20180814095409"|"AA00069"|""
"S037418"|"Interests / Hobbies"|"rugby, soccer, computer coding"|"20180816144537"|"AA00011"|""
"S037418"|"Relatives / Friends Studying in UK"|"Yes, sisster will start at CLC in September 2019"|"20180816144707"|"AA00011"|""
"S037420"|"Interests / Hobbies"|"Music, Basketall"|"20180817102431"|"AA00069"|""
"S033049"|"English Standard"|"ABOVE AVERAGE"|"20150505095914"|"AA00038"|""
"S037434"|"Character"|"simple, introverted,"|"20180820140247"|"AA00011"|""
"S037434"|"Character"|"simple, introverted, not blindly worship, clear goal,"|"20180820140537"|"AA00011"|""
"S037434"|"Character"|"simple, introverted, not blindly worship, clear goal, respect parents,"|"20180820141143"|"AA00011"|""
"S037435"|"Reasons to Study in UK"|"want to make clearly the direction when studying in university"|"20180820154357"|"AA00011"|""
"S037447"|"Interests / Hobbies"|"basketball, reading, movies"|"20180824113114"|"AA00011"|""
"S037455"|"Relatives / Friends act as Guardian in UK"|"Yes, Bath"|"20180825154834"|"AA00069"|""
"S037477"|"Location Preference"|"girls"|"20180901144450"|"AA00011"|""
"S037514"|"Special Talents"|"Drama, Voice, impersonalition"|"20180911100214"|"AA00069"|""
"S037515"|"Interests / Hobbies"|"Reading, Swimming"|"20180911132839"|"AA00069"|""
"S037515"|"Interests / Hobbies"|"Reading, Swimming & traveling"|"20180911132850"|"AA00069"|""
"S037517"|"Relatives / Friends act as Guardian in UK"|"Yes, 58 Bamemgatt Road, London W4 4Q4"|"20180911163239"|"AA00069"|""
"S037517"|"Interests / Hobbies"|"the oceans, Stem , Programming, Literature, Sailing"|"20180911162319"|"AA00069"|""
"S037517"|"Character"|"Inquisitive , Curious, Loves learning new things"|"20180911164754"|"AA00069"|""
"S037539"|"Special Talents"|"safety"|"20180917103024"|"AA00011"|""
"S037545"|"School Preferred"|"Badminton, Headington, Uppingham, School"|"20180918153923"|"AA00069"|""
"S037545"|"School Preferred"|"Badminton, Headington, Uppingham School"|"20180918153926"|"AA00069"|""
"S037545"|"School Preferred"|"Badminton, Headington, Uppingham School, King's School Canterbury"|"20180918155114"|"AA00069"|""
"S037558"|"Interests / Hobbies"|"excellent"|"20180923140229"|"AA00011"|""
"S037558"|"Character"|"basketball, guitar, science or STEM, movies, music"|"20180923140317"|"AA00011"|""
"S037562"|"Relatives / Friends Studying in UK"|"Yes, London Suburbs"|"20180927162036"|"AA00011"|""
"S037564"|"Character"|"Introvert, Easy going, Sociable"|"20181002172018"|"AA00069"|""
"S037571"|"Interests / Hobbies"|"ballet, printing"|"20181005123002"|"AA00011"|""
"S037570"|"Special Talents"|"Second top in grade for ay2016-2017 and 2017-2018 selected into Singapore gifted education programme (for top 1% of students in Singapore)"|"20181005121150"|"AA00069"|""
"S037573"|"Relatives / Friends Studying in UK"|"Yes, Gatwick and Southampton"|"20181006135032"|"AA00011"|""
"S037592"|"Learning Difficulties"|"Yes"|"20181013162410"|"AA00011"|""
"S037701"|"School Applied Before"|"St. Swinthun, woldingham, St. Mary, Cambridge, St. Francis' College"|"20181026095935"|"AA00011"|""
"S037702"|"Learning Difficulties"|"Yes"|"20181026162911"|"AA00011"|""
"S037704"|"Interests / Hobbies"|"photofraphy, concert band"|"20181027103656"|"AA00011"|""
"S037704"|"Interests / Hobbies"|"photofraphy, concert band, video-editing, calligraphy, playing in a band, watching animations, listening to music, play the piano and guitor"|"20181027104307"|"AA00011"|""
"S037704"|"Character"|"outgoing, sociable, positive thinking and friendly"|"20181027104340"|"AA00011"|""
"S037709"|"Reasons to Study in UK"|"Think that UK is a reditional and Multiculturalism country , history and culture is very  ricjh so that's why have to go to UK study."|"20181101165545"|"AA00069"|""
"S037709"|"Character"|"Cheerful, outgoing, kind, simple"|"20181101164917"|"AA00069"|""
"S037713"|"Religion Requirement"|"Prefectly Christian School"|"20181105150221"|"AA00069"|""
"S037720"|"School Preferred"|"Badminton, Broomsgrove, schools that offer Psychologh"|"20181110111016"|"AA00011"|""
"S037741"|"Interests / Hobbies"|"above average"|"20181122170849"|"AA00011"|""
"S037781"|"Character"|"initiative, very progressive"|"20181215102753"|"AA00011"|""
"S037784"|"Character"|"Shy, Friendry"|"20181215150523"|"AA00069"|""
"S037813"|"Studying in UK"|"Y"|"20181217095438"|"AA00069"|""
"S037798"|"Interests / Hobbies"|"piano, reading, drawing, watching Anime"|"20181224094335"|"AA00011"|""
"S037800"|"School Preferred"|"CLC, Wybcome Abbey"|"20181227104002"|"AA00011"|""
"S037800"|"Interests / Hobbies"|"singing, music, badminton, Serene loves history and has enrolled in the Gifted Local Programnu CUHK."|"20181227103757"|"AA00011"|""
"S037800"|"Relatives / Friends act as Guardian in UK"|"Yes, Prof. Nike Gregory, University of Cambridge"|"20181227103915"|"AA00011"|""
"S037802"|"Interests / Hobbies"|"Video games, animal care, making small models and solving mathmatical equations."|"20181227131441"|"AA00069"|""
"S037803"|"English Standard"|"ABOVE AVERAGE"|"20181218132810"|"AA00069"|""
"S037809"|"Character"|"開朗"|"20181229132254"|"AA00069"|""
"S037813"|"Know AA From"|"We learn it from our friend , Mr.Alan Fand and the Coolins"|"20190103113548"|"AA00069"|""
"S037819"|"Reasons to Study in UK"|"a). academic  b)."|"20190114112059"|"AA00011"|""
"S037824"|"English Standard"|"excellent"|"20190116100027"|"AA00011"|""
"S037825"|"School Preferred"|"Sevenoaks School, North London College"|"20190116135549"|"AA00011"|""
"S037828"|"Interests / Hobbies"|"Aaran very much enjoys reading, building Lego, playing squash, football, piano and done Taekwondo"|"20190121103423"|"AA00011"|""
"S037832"|"English Standard"|"abaove average"|"20190123102031"|"AA00011"|""
"S037838"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20190126135639"|"AA00011"|""
"S037838"|"Interests / Hobbies"|"reading, table tennis, Thai"|"20190126135051"|"AA00011"|""
"S037838"|"School Preferred"|"Haberdasher's Adam's Grammar School or any states school in West Midlands"|"20190126140330"|"AA00011"|""
"S037838"|"School Applied Before"|"QE, Cheltenhams, Concord, Old Swinford Hospitals School"|"20190126140739"|"AA00011"|""
"S037858"|"Preferred School Type"|"co-ed"|"20190215170525"|"AA00011"|""
"S037863"|"Special Talents"|"math - admitted to CTY summer program of John Hopkins center for Talented Youth throgh SCAT at the age of 8 year"|"20190218101529"|"AA00011"|""
"S037863"|"Reasons to Study in UK"|"(1) lot of learning opportunities, School has resources to give Isaac whole person development. (2) prefer A-Level which is not available in HK"|"20190218102606"|"AA00011"|""
"S037865"|"Interests / Hobbies"|"photography"|"20190218142514"|"AA00011"|""
"S037978"|"Reasons to Study in UK"|"Breadth of sporting and other opportunities"|"20190312102358"|"AA00069"|""
"S037981"|"School Preferred"|"Epsom College, Uppingham and Kingswood"|"20190314095125"|"AA00011"|""
"S037996"|"Interests / Hobbies"|"Music vocal and piano"|"20190319111657"|"AA00069"|""
"S038007"|"Character"|"Cheerful, Optimistic, PZositivr"|"20190322101047"|"AA00069"|""
"S038011"|"Interests / Hobbies"|"Music, Piano(prepare for grade 8 exam)"|"20190323105413"|"AA00069"|""
"S038016"|"Special Talents"|"Ryan is talented in sports especially in football.  He is now a UIS member of Hong Kong Nataional Youth Football Team."|"20190325104325"|"AA00011"|""
"S037870"|"Relatives / Friends Studying in UK"|"Yes, Winchester, Wycombe, Beneden"|"20190220154829"|"AA00011"|""
"S038024"|"Interests / Hobbies"|"dancing, singing"|"20190327151517"|"AA00011"|""
"S038048"|"Character"|"Very cheerful abd happy boy"|"20190404160627"|"AA00069"|""
"S038067"|"Other Requirement"|"choose a good school for your child and study in a good university in the UK in the future"|"20190411163411"|"AA00011"|""
"S038073"|"Relatives / Friends Studying in UK"|"Lime House, Carlise"|"20190413134201"|"AA00011"|""
"S038063"|"School Preferred"|"Harrow school"|"20190416110014"|"AA00069"|""
"S038428"|"Learning Difficulties"|"Yes"|"20190809143140"|"AA00011"|""
"S038442"|"Interests / Hobbies"|"sports, arts, basketball, swimming, triathlen"|"20190810155014"|"AA00011"|""
"S038063"|"Character"|"Optimistoc, Hard-working, Righteous, Passionate, Outgoing, Friendly, Creative, Determined, Responsible, Willing to try everything, Community-minded, Brave, Critical, Possessing strong leadership, Humorous, Magnanimous, Generous, Keen on tackling the challenging"|"20190416105900"|"AA00069"|""
"S038082"|"Interests / Hobbies"|"SWIMMING, PIANO, WRITING"|"20190416095526"|"AA00069"|""
"S038090"|"Relatives / Friends act as Guardian in UK"|"Yes, sister at Downe House"|"20190423105551"|"AA00069"|""
"S038019"|"Character"|"friendly"|"20190424103205"|"AA00011"|""
"S037851"|"School Preferred"|"Danielle's elder sister will go to UK to study in Sept 2019"|"20190425110153"|"AA00069"|""
"S038095"|"School Preferred"|"Harrow, Eton, Tonbridge, Westminster school, Oundle"|"20190304163932"|"AA00069"|""
"S038110"|"Interests / Hobbies"|"geography (gold medal for Middle School Div in Singapore qualifying competition)"|"20190502103356"|"AA00011"|""
"S038112"|"Interests / Hobbies"|"computers, technology, video games"|"20190503161642"|"AA00011"|""
"S038118"|"Interests / Hobbies"|"Reading, Boxing"|"20190504131006"|"AA00069"|""
"S038163"|"Character"|"开朗"|"20190514145547"|"AA00069"|""
"S038170"|"Reasons to Study in UK"|"used to live in the UK.  Boys attended prep school there.  we would like to return to the UK system of education."|"20190522103250"|"AA00011"|""
"S038182"|"Interests / Hobbies"|"reading, community work"|"20190525170728"|"AA00011"|""
"S035989"|"Interests / Hobbies"|"Sport"|"20170713095427"|"AA00069"|""
"S033791"|"Character"|"ACTIVE"|"20151114094315"|"AA00038"|""
"S033791"|"Guardian in UK"|"ELDER SISTER WORKING IN LONDON"|"20151114094315"|"AA00038"|""
"S033791"|"Interests / Hobbies"|"READING, PLAYING TENNIS"|"20151114094315"|"AA00038"|""
"S033791"|"Reasons to Study in UK"|"BETTER ENVIRONMENT"|"20151114094315"|"AA00038"|""
"S038197"|"Studying in UK School"|"Cousin (表哥) studying in Prior Park"|"20190601120900"|"AA00069"|""
"S038197"|"Guardian in UK"|"Aunt (姑媽) who lives in London"|"20190601120900"|"AA00069"|""
"S038199"|"Relatives / Friends act as Guardian in UK"|"Yes,London"|"20190601152729"|"AA00069"|""
"S038210"|"Interests / Hobbies"|"BADMINTON; DESIGN"|"20190606132406"|"AA00069"|""
"S038222"|"Relatives / Friends act as Guardian in UK"|"Yes, london"|"20190611135731"|"AA00069"|""
"S038244"|"Reasons to Study in UK"|"Free learning"|"20190620123725"|"AA00069"|""
"S038246"|"Character"|"開朗"|"20190620125941"|"AA00069"|""
"S038246"|"Interests / Hobbies"|"唱歌，揚琴"|"20190620125941"|"AA00069"|""
"S038246"|"Interests / Hobbies"|"singing，揚琴"|"20190620140449"|"AA00011"|""
"S038247"|"Character"|"Cheerful, Sociable Outgoing"|"20190620151210"|"AA00069"|""
"S038438"|"Location Preference"|"NO PREFERENCE"|"20190625100453"|"AA00069"|""
"S038260"|"Preferred School Type"|"Boy's/Co-ed"|"20190625104834"|"AA00069"|""
"S037216"|"English Standard"|"Average"|"20180620180320"|"AA00069"|""
"S037216"|"Interests / Hobbies"|"Sports, Guitar, Reading"|"20180620180337"|"AA00069"|""
"S037216"|"Character"|"Friendly, Outgoing"|"20180620180350"|"AA00069"|""
"S038273"|"Special Talents"|"PERFECT PITCH"|"20190524094208"|"AA00069"|""
"S038273"|"Special Talents"|"PERFECT PITCH (esther handle)"|"20190628151809"|"AA00084"|""
"S038285"|"Interests / Hobbies"|"Kart Vacing, all sports"|"20190702101522"|"AA00069"|""
"S038286"|"Interests / Hobbies"|"Piano, Guitar, Clarinet, Swimming"|"20190702110327"|"AA00069"|""
"S038286"|"Interests / Hobbies"|"Piano, Guitar, Clarinet, Swimming"|"20190702110350"|"AA00069"|""
"S038286"|"Character"|"Capable, Intelligent"|"20190702110423"|"AA00069"|""
"S038286"|"Character"|"Capable, Intelligent, Adaptable, Ingenious, Creative, Methodical"|"20190702110726"|"AA00069"|""
"S038286"|"School Applied Before"|"Ready to apply Radley college"|"20190702114153"|"AA00069"|""
"S038286"|"Reasons to Study in UK"|"Being Indepentdent, has an advantage with A"|"20190702114229"|"AA00069"|""
"S038296"|"School Preferred"|"Would like to hear more about: Cardiff, QE, Oxford Int college, Wycombe college, Epsom college, wellington college, Badminton college."|"20190703164605"|"AA00011"|""
"S038311"|"Preferred School Type"|"GIRLS"|"20190702155327"|"AA00069"|""
"S038321"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20190710151640"|"AA00011"|""
"S038323"|"Interests / Hobbies"|"swimming (in Diocesan Boy's School Primary Division swimming team, in Ladies' Recreation club Sim Squad), sailing, skiing, and tennis"|"20190710163933"|"AA00011"|""
"S038337"|"Interests / Hobbies"|"golf,"|"20190713112642"|"AA00011"|""
"S038339"|"Interests / Hobbies"|"drawing, baking, playing badminton"|"20190705175743"|"AA00069"|""
"S038345"|"Interests / Hobbies"|"Ballet, Music, equestrian, sport, art and sesign, science, Philosophy, animal care, travel, climate"|"20190716102744"|"AA00069"|""
"S038345"|"School Preferred"|"Headington School, Wycombe abbey, Stames Todor Hau, St. Edward's, Heathfield, St margaret's, RMS"|"20190716104122"|"AA00069"|""
"S038345"|"School Preferred"|"Headington School, Wycombe abbey, Stames, Tudor Hall School, St. Edward's, Heathfield, St margaret's, RMS"|"20190716104215"|"AA00069"|""
"S038357"|"Reasons to Study in UK"|"1. To gain entry into Top University"|"20190720112046"|"AA00069"|""
"S038373"|"Reasons to Study in UK"|"UK posses profound cultural heritage and advanced education system where I can receive the comprehensive education for all-around development"|"20190724113902"|"AA00011"|""
"S038379"|"Interests / Hobbies"|"reading, volleyball and foolball"|"20190727112204"|"AA00011"|""
